"land","name","area_km2","pop_tot","pop_male","pop_female","pop_density_km2","zip","lon","lat","ags","year","east","unem_tot","unem_foreigner","unem_capita"
"01","Flensburg, Stadt",56.74,83971,41344,42627,1480,"24937",9.43751,54.78252,"01001000",2013,0,5205,492,0.0619856855342916
"01","Kiel, Landeshauptstadt",118.65,241533,117071,124462,2036,"24103",10.13727,54.321775,"01002000",2013,0,13070,2108,0.054112688535314
"01","Lübeck, Hansestadt",214.21,212958,101689,111269,994,"23539",10.683932,53.866269,"01003000",2013,0,11109,1693,0.0521652156763305
"01","Neumünster, Stadt",71.63,77058,37585,39473,1076,"24534",9.988422,54.069895,"01004000",2013,0,4458,630,0.0578525266682239
"01","Brunsbüttel, Stadt",65.24,12721,6358,6363,195,"25541",9.126939,53.896665,"01051011",2013,0,542,32,0.0426067133087021
"01","Heide, Stadt",31.97,21105,9911,11194,660,"25746",9.095401,54.195834,"01051044",2013,0,1155,123,0.054726368159204
"01","Averlak",9.07,581,296,285,64,"25715",9.182663,53.941154,"01051003",2013,0,15,0,0.0258175559380379
"01","Brickeln",6.07,210,104,106,35,"25712",9.221166,54.00849,"01051010",2013,0,6,0,0.0285714285714286
"01","Buchholz",14.55,1020,525,495,70,"25712",9.223594,53.987198,"01051012",2013,0,22,0,0.0215686274509804
"01","Burg (Dithmarschen)",11.23,4187,2048,2139,373,"25712",9.258097,53.995937,"01051016",2013,0,202,7,0.0482445665154048
"01","Dingen",7.02,642,328,314,91,"25715",9.125804,53.960888,"01051022",2013,0,18,0,0.0280373831775701
"01","Eddelak",9.21,1349,649,700,146,"25715",9.137789,53.945505,"01051024",2013,0,45,1,0.033358042994811
"01","Eggstedt",12.79,782,391,391,61,"25721",9.25927,54.054535,"01051026",2013,0,30,2,0.0383631713554987
"01","Frestedt",10.32,378,189,189,37,"25727",9.175759,54.023639,"01051032",2013,0,9,0,0.0238095238095238
"01","Großenrade",10.4,490,239,251,47,"25712",9.223436,54.022051,"01051037",2013,0,13,0,0.026530612244898
"01","Hochdonn",5.46,1174,578,596,215,"25712",9.29316,54.019565,"01051051",2013,0,47,2,0.0400340715502555
"01","Kuden",11.37,604,318,286,53,"25712",9.192822,53.967853,"01051064",2013,0,15,0,0.0248344370860927
"01","Quickborn",6.95,184,89,95,26,"25712",9.206619,54.009975,"01051089",2013,0,4,0,0.0217391304347826
"01","Sankt Michaelisdonn",23.05,3518,1743,1775,153,"25693",9.122148,53.994438,"01051097",2013,0,114,7,0.0324047754405912
"01","Süderhastedt",15.74,867,415,452,55,"25727",9.20886,54.04991,"01051110",2013,0,20,0,0.0230680507497117
"01","Diekhusen-Fahrstedt",7.46,727,377,350,97,"25709",9.028338,53.942365,"01051021",2013,0,18,2,0.0247592847317744
"01","Friedrichskoog",53.35,2475,1232,1243,46,"25718",8.89741,54.013926,"01051034",2013,0,74,0,0.0298989898989899
"01","Helse",11.44,865,440,425,76,"25709",9.010226,53.977556,"01051046",2013,0,22,2,0.0254335260115607
"01","Kaiser-Wilhelm-Koog",13.06,342,175,167,26,"25709",8.926364,53.942933,"01051057",2013,0,8,0,0.0233918128654971
"01","Kronprinzenkoog",28.85,827,410,417,29,"25709",8.964498,53.971709,"01051062",2013,0,27,1,0.0326481257557437
"01","Marne, Stadt",4.83,5590,2634,2956,1157,"25709",9.008761,53.953695,"01051072",2013,0,227,10,0.040608228980322
"01","Marnerdeich",1.31,392,210,182,299,"25709",8.983064,53.948488,"01051073",2013,0,13,0,0.0331632653061225
"01","Neufeld",10.41,609,310,299,59,"25724",9.019046,53.907224,"01051076",2013,0,13,0,0.0213464696223317
"01","Neufelderkoog",9.76,123,64,59,13,"25724",8.968891,53.906887,"01051077",2013,0,3,0,0.024390243902439
"01","Ramhusen",4.8,157,80,77,33,"25715",9.090658,53.941207,"01051090",2013,0,4,1,0.0254777070063694
"01","Schmedeswurth",5.91,195,105,90,33,"25724",9.041005,53.926611,"01051103",2013,0,4,0,0.0205128205128205
"01","Trennewurth",7.79,255,137,118,33,"25693",9.02715,54.000216,"01051118",2013,0,3,0,0.0117647058823529
"01","Volsemenhusen",16.77,364,189,175,22,"25693",9.065625,53.967901,"01051119",2013,0,5,0,0.0137362637362637
"01","Barkenholm",5.11,177,93,84,35,"25791",9.174339,54.237387,"01051005",2013,0,5,0,0.0282485875706215
"01","Bergewöhrden",2.64,38,19,19,14,"25779",9.209426,54.318469,"01051008",2013,0,2,0,0.0526315789473684
"01","Dellstedt",21.77,736,382,354,34,"25786",9.369143,54.237892,"01051019",2013,0,25,1,0.0339673913043478
"01","Delve",15.84,696,348,348,44,"25788",9.252365,54.303978,"01051020",2013,0,20,1,0.028735632183908
"01","Dörpling",7.82,603,309,294,77,"25794",9.301925,54.260654,"01051023",2013,0,15,1,0.0248756218905473
"01","Fedderingen",9.69,269,129,140,28,"25779",9.132642,54.281144,"01051030",2013,0,7,1,0.0260223048327138
"01","Gaushorn",6.45,186,88,98,29,"25782",9.225318,54.194896,"01051035",2013,0,7,1,0.0376344086021505
"01","Glüsing",4.69,116,65,51,25,"25779",9.216421,54.274547,"01051036",2013,0,4,0,0.0344827586206897
"01","Groven",7.9,80,49,31,10,"25774",8.989147,54.300165,"01051038",2013,0,NA,NA,NA
"01","Hemme",16.53,504,259,245,30,"25774",9.010966,54.28021,"01051047",2013,0,23,0,0.0456349206349206
"01","Hennstedt",21.93,1939,977,962,88,"25779",9.168248,54.283636,"01051049",2013,0,65,1,0.0335224342444559
"01","Hövede",2.94,61,31,30,21,"25782",9.293409,54.243806,"01051052",2013,0,2,0,0.0327868852459016
"01","Hollingstedt",9.74,304,153,151,31,"25788",9.226797,54.290548,"01051053",2013,0,8,0,0.0263157894736842
"01","Karolinenkoog",17.55,141,78,63,8,"25774",8.965425,54.292379,"01051058",2013,0,4,0,0.0283687943262411
"01","Kleve",12.81,431,218,213,34,"25779",9.123185,54.295634,"01051060",2013,0,9,0,0.0208816705336427
"01","Krempel",4.83,602,307,295,125,"25774",9.027607,54.320019,"01051061",2013,0,29,0,0.0481727574750831
"01","Lehe",18.63,1070,531,539,57,"25774",9.025334,54.344168,"01051065",2013,0,31,0,0.0289719626168224
"01","Linden",11.62,871,442,429,75,"25791",9.182428,54.252623,"01051068",2013,0,17,1,0.0195177956371986
"01","Lunden",4.65,1680,851,829,361,"25774",9.024249,54.330568,"01051071",2013,0,114,3,0.0678571428571429
"01","Norderheistedt",4.33,149,74,75,34,"25779",9.146139,54.245331,"01051080",2013,0,10,0,0.0671140939597315
"01","Pahlen",10.8,1165,583,582,108,"25794",9.296387,54.267813,"01051088",2013,0,39,1,0.0334763948497854
"01","Rehm-Flehde-Bargen",14.62,496,250,246,34,"25776",9.038383,54.291775,"01051092",2013,0,18,0,0.0362903225806452
"01","Sankt Annen",14.89,321,167,154,22,"25776",9.07975,54.345413,"01051096",2013,0,10,0,0.0311526479750779
"01","Schalkholz",12.5,602,303,299,48,"25782",9.257028,54.246244,"01051100",2013,0,22,1,0.0365448504983389
"01","Schlichting",12.5,233,125,108,19,"25776",9.089378,54.31014,"01051102",2013,0,16,1,0.0686695278969957
"01","Tellingstedt",21.1,2627,1299,1328,125,"25782",9.281893,54.219968,"01051114",2013,0,84,2,0.0319756376094404
"01","Tielenhemme",12.71,174,85,89,14,"25794",9.378654,54.269463,"01051117",2013,0,3,0,0.0172413793103448
"01","Wallen",1.86,36,18,18,19,"25788",9.269538,54.2845,"01051120",2013,0,0,0,0
"01","Welmbüttel",7.6,462,230,232,61,"25782",9.246826,54.196873,"01051125",2013,0,18,2,0.038961038961039
"01","Westerborstel",4.14,108,51,57,26,"25782",9.260601,54.220136,"01051131",2013,0,2,0,0.0185185185185185
"01","Wiemerstedt",5.08,157,78,79,31,"25779",9.111231,54.269297,"01051133",2013,0,4,0,0.0254777070063694
"01","Wrohm",11.45,678,359,319,59,"25799",9.379505,54.212642,"01051136",2013,0,20,1,0.0294985250737463
"01","Süderdorf",16.21,374,185,189,23,"25782",9.343789,54.207468,"01051139",2013,0,3,0,0.00802139037433155
"01","Süderheistedt",8.44,551,273,278,65,"25779",9.148463,54.23483,"01051141",2013,0,13,1,0.0235934664246824
"01","Hemmingstedt",16.01,2860,1443,1417,179,"25770",9.073156,54.14876,"01051048",2013,0,97,4,0.0339160839160839
"01","Lieth",4.66,403,183,220,86,"25770",9.060773,54.15531,"01051067",2013,0,10,1,0.0248138957816377
"01","Lohe-Rickelshof",5.39,2072,983,1089,384,"25746",9.065769,54.187792,"01051069",2013,0,43,1,0.0207528957528958
"01","Neuenkirchen",25.14,1002,519,483,40,"25792",8.988145,54.235651,"01051075",2013,0,29,0,0.0289421157684631
"01","Norderwöhrden",18.47,300,159,141,16,"25746",9.000232,54.192783,"01051081",2013,0,3,0,0.01
"01","Nordhastedt",26.56,2754,1369,1385,104,"25785",9.181911,54.171841,"01051082",2013,0,71,4,0.0257806826434277
"01","Ostrohe",6.67,943,472,471,141,"25746",9.130804,54.214,"01051087",2013,0,19,0,0.0201484623541888
"01","Stelle-Wittenwurth",10.71,443,203,240,41,"25795",9.061114,54.262554,"01051107",2013,0,13,0,0.0293453724604966
"01","Wöhrden",21.77,1259,638,621,58,"25797",8.994508,54.165463,"01051113",2013,0,34,2,0.0270055599682288
"01","Weddingstedt",17.79,2291,1127,1164,129,"25795",9.088863,54.239275,"01051122",2013,0,55,1,0.0240069838498472
"01","Wesseln",3.76,1418,715,703,377,"25746",9.075443,54.208327,"01051130",2013,0,19,0,0.0133991537376587
"01","Albersdorf",17.12,3433,1665,1768,201,"25767",9.283995,54.146557,"01051001",2013,0,153,6,0.0445674337314302
"01","Arkebek",6.92,219,109,110,32,"25767",9.250325,54.159662,"01051002",2013,0,8,0,0.0365296803652968
"01","Bargenstedt",11.9,929,445,484,78,"25704",9.144199,54.095594,"01051004",2013,0,25,0,0.0269106566200215
"01","Barlt",22.88,794,397,397,35,"25719",9.058002,54.012444,"01051006",2013,0,25,2,0.0314861460957179
"01","Bunsoh",11.75,786,396,390,67,"25767",9.320225,54.165522,"01051015",2013,0,24,0,0.0305343511450382
"01","Busenwurth",10.09,298,162,136,30,"25719",9.04131,54.041612,"01051017",2013,0,9,2,0.0302013422818792
"01","Elpersbüttel",30.17,870,453,417,29,"25704",9.047156,54.072963,"01051027",2013,0,23,0,0.0264367816091954
"01","Epenwöhrden",13.52,757,369,388,56,"25704",9.052894,54.112805,"01051028",2013,0,23,1,0.0303830911492734
"01","Gudendorf",6.04,379,189,190,63,"25693",9.1082,54.024745,"01051039",2013,0,7,0,0.0184696569920844
"01","Immenstedt",3.09,96,46,50,31,"25767",9.299737,54.180686,"01051054",2013,0,1,0,0.0104166666666667
"01","Krumstedt",15.89,505,247,258,32,"25727",9.177954,54.068684,"01051063",2013,0,13,0,0.0257425742574257
"01","Meldorf, Stadt",21.25,7294,3498,3796,343,"25704",9.068784,54.090945,"01051074",2013,0,316,21,0.0433232794077324
"01","Nindorf",8.73,1168,587,581,134,"25704",9.114943,54.086722,"01051078",2013,0,22,1,0.0188356164383562
"01","Odderade",11.26,321,166,155,29,"25785",9.190795,54.139384,"01051083",2013,0,12,0,0.0373831775700935
"01","Offenbüttel",13.95,265,133,132,19,"25767",9.358039,54.169258,"01051085",2013,0,5,0,0.0188679245283019
"01","Osterrade",17.09,396,201,195,23,"25767",9.353264,54.190212,"01051086",2013,0,13,0,0.0328282828282828
"01","Sarzbüttel",13.39,709,356,353,53,"25785",9.184289,54.118971,"01051098",2013,0,23,1,0.0324400564174894
"01","Schafstedt",18.16,1307,663,644,72,"25725",9.293675,54.079915,"01051099",2013,0,32,1,0.0244835501147666
"01","Schrum",5,71,40,31,14,"25782",9.251667,54.187229,"01051104",2013,0,2,0,0.028169014084507
"01","Wennbüttel",4.59,85,40,45,19,"25767",9.32237,54.137969,"01051126",2013,0,0,0,0
"01","Windbergen",17.31,808,413,395,47,"25729",9.117929,54.044949,"01051134",2013,0,29,2,0.0358910891089109
"01","Wolmersdorf",6.1,342,170,172,56,"25704",9.103978,54.077114,"01051135",2013,0,5,1,0.0146198830409357
"01","Nordermeldorf",34.1,596,310,286,17,"25704",9.013655,54.104638,"01051137",2013,0,19,0,0.0318791946308725
"01","Tensbüttel-Röst",19.36,670,329,341,35,"25767",9.237322,54.116572,"01051138",2013,0,15,1,0.0223880597014925
"01","Büsum",8.48,4782,2224,2558,564,"25761",8.860613,54.129253,"01051013",2013,0,185,9,0.0386867419489753
"01","Büsumer Deichhausen",2.87,371,168,203,129,"25761",8.890088,54.136175,"01051014",2013,0,11,1,0.0296495956873315
"01","Friedrichsgabekoog",8.62,49,25,24,6,"25764",8.941082,54.157516,"01051033",2013,0,1,0,0.0204081632653061
"01","Hedwigenkoog",16.36,236,108,128,14,"25761",8.840953,54.177985,"01051043",2013,0,5,0,0.0211864406779661
"01","Hellschen-Heringsand-Unterschaar",7.02,169,87,82,24,"25764",8.872882,54.194536,"01051045",2013,0,4,0,0.0236686390532544
"01","Hillgroven",3.6,73,44,29,20,"25764",8.874901,54.227921,"01051050",2013,0,1,0,0.0136986301369863
"01","Norddeich",6.9,409,217,192,59,"25764",8.899964,54.218058,"01051079",2013,0,19,0,0.0464547677261614
"01","Oesterdeichstrich",4.63,254,130,124,55,"25761",8.900566,54.158891,"01051084",2013,0,9,1,0.0354330708661417
"01","Reinsbüttel",6.83,441,216,225,65,"25764",8.911057,54.179073,"01051093",2013,0,8,0,0.018140589569161
"01","Schülp",9.27,454,236,218,49,"25764",8.92997,54.241672,"01051105",2013,0,18,0,0.039647577092511
"01","Strübbel",4.4,85,38,47,19,"25792",8.971812,54.260389,"01051108",2013,0,4,0,0.0470588235294118
"01","Süderdeich",6.64,467,222,245,70,"25764",8.91131,54.201711,"01051109",2013,0,20,0,0.0428265524625268
"01","Warwerort",4.57,245,126,119,54,"25761",8.921723,54.141177,"01051121",2013,0,9,0,0.036734693877551
"01","Wesselburen, Stadt",5.14,3006,1440,1566,585,"25764",8.920686,54.212159,"01051127",2013,0,143,11,0.0475715236194278
"01","Wesselburener Deichhausen",5.07,123,63,60,24,"25764",8.937237,54.174947,"01051128",2013,0,3,0,0.024390243902439
"01","Wesselburenerkoog",21.89,167,82,85,8,"25764",8.876161,54.239245,"01051129",2013,0,4,0,0.0239520958083832
"01","Westerdeichstrich",7.49,855,406,449,114,"25761",8.863517,54.162006,"01051132",2013,0,25,0,0.0292397660818713
"01","Oesterwurth",14.19,266,140,126,19,"25764",8.976801,54.210346,"01051140",2013,0,7,0,0.0263157894736842
"01","Geesthacht, Stadt",33.19,29363,14273,15090,885,"21502",10.371623,53.433385,"01053032",2013,0,1437,309,0.0489391410959371
"01","Lauenburg/ Elbe, Stadt",9.54,11253,5585,5668,1180,"21481",10.554267,53.374189,"01053083",2013,0,712,111,0.0632720163511952
"01","Mölln, Stadt",25.05,18520,8735,9785,739,"23879",10.691022,53.629521,"01053090",2013,0,788,100,0.042548596112311
"01","Ratzeburg, Stadt",30.29,13866,6467,7399,458,"23909",10.774492,53.699024,"01053100",2013,0,623,39,0.0449300447136882
"01","Schwarzenbek, Stadt",11.56,15278,7455,7823,1322,"21493",10.477663,53.502645,"01053116",2013,0,631,98,0.0413012174368373
"01","Wentorf bei Hamburg",6.87,12104,5832,6272,1762,"21465",10.2519,53.491012,"01053129",2013,0,222,31,0.0183410442828817
"01","Behlendorf",10.26,372,183,189,36,"23919",10.667846,53.699475,"01053008",2013,0,6,0,0.0161290322580645
"01","Berkenthin",10.25,2062,1020,1042,201,"23919",10.638297,53.734569,"01053009",2013,0,44,1,0.0213385063045587
"01","Bliestorf",10.35,643,303,340,62,"23847",10.602527,53.768797,"01053011",2013,0,6,0,0.00933125972006221
"01","Düchelsdorf",3.01,152,79,73,50,"23847",10.580373,53.737072,"01053024",2013,0,2,0,0.0131578947368421
"01","Göldenitz",5.15,231,116,115,45,"23919",10.631501,53.722025,"01053034",2013,0,4,0,0.0173160173160173
"01","Kastorf",6.9,1151,584,567,167,"23847",10.570134,53.748875,"01053061",2013,0,27,1,0.0234578627280626
"01","Klempau",10.07,626,328,298,62,"23628",10.660387,53.762851,"01053067",2013,0,9,0,0.0143769968051118
"01","Krummesse",3.35,1717,814,903,513,"23628",10.641961,53.780123,"01053075",2013,0,28,0,0.0163075131042516
"01","Niendorf bei Berkenthin",3.99,193,96,97,48,"23919",10.626158,53.702417,"01053094",2013,0,5,1,0.0259067357512953
"01","Rondeshagen",9.51,834,410,424,88,"23919",10.629717,53.753642,"01053103",2013,0,11,0,0.013189448441247
"01","Sierksrade",4,367,193,174,92,"23847",10.600344,53.736555,"01053120",2013,0,13,0,0.0354223433242507
"01","Alt Mölln",6.44,855,416,439,133,"23881",10.658165,53.622775,"01053002",2013,0,18,1,0.0210526315789474
"01","Bälau",6.5,229,107,122,35,"23881",10.621739,53.616381,"01053005",2013,0,8,0,0.0349344978165939
"01","Borstorf",8.65,270,136,134,31,"23881",10.564234,53.613074,"01053013",2013,0,2,0,0.00740740740740741
"01","Breitenfelde",12.54,1932,968,964,154,"23881",10.632977,53.605112,"01053014",2013,0,50,1,0.025879917184265
"01","Grambek",12.66,418,201,217,33,"23883",10.68068,53.574025,"01053037",2013,0,6,0,0.0143540669856459
"01","Hornbek",5.89,178,88,90,30,"21514",10.648548,53.5589,"01053056",2013,0,5,0,0.0280898876404494
"01","Lehmrade",11.4,491,241,250,43,"23883",10.752721,53.5947,"01053084",2013,0,20,0,0.0407331975560081
"01","Niendorf/ Stecknitz",8.41,641,324,317,76,"23881",10.609244,53.587228,"01053095",2013,0,7,1,0.0109204368174727
"01","Schretstaken",8.47,502,257,245,59,"21493",10.554081,53.58907,"01053113",2013,0,11,0,0.0219123505976096
"01","Talkau",4.88,514,254,260,105,"21493",10.569209,53.577157,"01053125",2013,0,10,0,0.0194552529182879
"01","Woltersdorf",7.9,308,158,150,39,"21516",10.639912,53.5768,"01053134",2013,0,10,0,0.0324675324675325
"01","Besenthal",12.65,83,45,38,7,"23899",10.743239,53.530139,"01053010",2013,0,1,0,0.0120481927710843
"01","Bröthen",10.69,278,140,138,26,"21514",10.667504,53.480409,"01053015",2013,0,7,0,0.0251798561151079
"01","Büchen",16.85,5694,2762,2932,338,"21514",10.616482,53.480926,"01053020",2013,0,170,12,0.0298559887600983
"01","Fitzen",9.11,348,181,167,38,"21514",10.64667,53.493942,"01053029",2013,0,8,0,0.0229885057471264
"01","Göttin",5.21,57,30,27,11,"21514",10.70332,53.533922,"01053035",2013,0,0,0,0
"01","Gudow",42.26,1625,802,823,38,"23899",10.771255,53.555807,"01053046",2013,0,37,0,0.0227692307692308
"01","Güster",7.78,1230,615,615,158,"21514",10.680583,53.53952,"01053048",2013,0,25,0,0.0203252032520325
"01","Klein Pampau",4.17,614,315,299,147,"21514",10.586656,53.512681,"01053064",2013,0,17,0,0.0276872964169381
"01","Langenlehsten",23.37,157,81,76,7,"21514",10.740373,53.499816,"01053080",2013,0,7,0,0.0445859872611465
"01","Müssen",11.46,984,492,492,86,"21516",10.562042,53.494949,"01053092",2013,0,24,2,0.024390243902439
"01","Roseburg",16.23,535,268,267,33,"21514",10.625016,53.531303,"01053104",2013,0,9,0,0.0168224299065421
"01","Schulendorf",11.39,459,233,226,40,"21516",10.561815,53.47331,"01053115",2013,0,7,0,0.0152505446623094
"01","Siebeneichen",4.68,265,131,134,57,"21514",10.618693,53.510828,"01053119",2013,0,11,0,0.0415094339622641
"01","Tramm",6.75,355,172,183,53,"21516",10.614693,53.563231,"01053126",2013,0,5,0,0.0140845070422535
"01","Witzeeze",10.46,861,382,479,82,"21514",10.610144,53.452652,"01053132",2013,0,17,1,0.0197444831591173
"01","Aumühle",3.47,3184,1496,1688,918,"21521",10.31337,53.528449,"01053003",2013,0,38,5,0.0119346733668342
"01","Börnsen",8.42,4381,2203,2178,520,"21039",10.285512,53.476625,"01053012",2013,0,86,7,0.0196302214106368
"01","Dassendorf",7.95,3170,1613,1557,399,"21521",10.372665,53.488608,"01053023",2013,0,56,2,0.0176656151419558
"01","Escheburg",8.91,3334,1664,1670,374,"21039",10.309429,53.46713,"01053028",2013,0,60,8,0.017996400719856
"01","Hamwarde",6.68,785,390,395,118,"21502",10.421397,53.452847,"01053050",2013,0,14,0,0.0178343949044586
"01","Hohenhorn",6.93,529,276,253,76,"21526",10.367641,53.475564,"01053053",2013,0,17,1,0.0321361058601134
"01","Kröppelshagen-Fahrendorf",8.37,1217,621,596,145,"21529",10.315197,53.488589,"01053072",2013,0,16,1,0.0131470829909614
"01","Wiershop",5.15,159,80,79,31,"21502",10.451895,53.442501,"01053131",2013,0,2,0,0.0125786163522013
"01","Wohltorf",5.97,2433,1196,1237,408,"21521",10.291254,53.517253,"01053133",2013,0,30,2,0.0123304562268804
"01","Worth",6.07,170,86,84,28,"21502",10.409895,53.467424,"01053135",2013,0,2,0,0.0117647058823529
"01","Basedow",7.47,659,345,314,88,"21483",10.583592,53.416151,"01053006",2013,0,25,1,0.0379362670713202
"01","Buchhorst",5.19,164,79,85,32,"21481",10.568335,53.384993,"01053019",2013,0,3,0,0.0182926829268293
"01","Dalldorf",6.05,367,189,178,61,"21483",10.610809,53.435819,"01053022",2013,0,10,0,0.0272479564032698
"01","Juliusburg",6.04,174,84,90,29,"21483",10.506484,53.41715,"01053058",2013,0,3,0,0.0172413793103448
"01","Krüzen",8.25,362,176,186,44,"21483",10.527113,53.401518,"01053073",2013,0,6,0,0.0165745856353591
"01","Krukow",7.94,154,79,75,19,"21483",10.478187,53.418864,"01053074",2013,0,2,0,0.012987012987013
"01","Lanze",9.05,281,139,142,31,"21483",10.604387,53.386341,"01053082",2013,0,7,1,0.0249110320284698
"01","Lütau",11.24,709,366,343,63,"21483",10.545404,53.435861,"01053087",2013,0,15,2,0.0211565585331453
"01","Schnakenbek",13.02,848,414,434,65,"21481",10.50018,53.385426,"01053111",2013,0,19,4,0.0224056603773585
"01","Wangelau",6.52,224,110,114,34,"21483",10.546476,53.453654,"01053128",2013,0,2,0,0.00892857142857143
"01","Albsfelde",4.18,72,34,38,17,"23909",10.694451,53.679957,"01053001",2013,0,1,0,0.0138888888888889
"01","Bäk",4.3,871,414,457,203,"23909",10.787081,53.716345,"01053004",2013,0,19,1,0.0218140068886338
"01","Brunsmark",4.29,149,74,75,35,"23883",10.750236,53.617106,"01053016",2013,0,4,0,0.0268456375838926
"01","Buchholz",2.93,230,114,116,78,"23911",10.745377,53.731393,"01053018",2013,0,1,0,0.00434782608695652
"01","Einhaus",2.53,379,187,192,150,"23911",10.725697,53.714136,"01053026",2013,0,7,0,0.0184696569920844
"01","Fredeburg",10.09,47,24,23,5,"23909",10.72758,53.674357,"01053030",2013,0,NA,NA,NA
"01","Giesensdorf",2.73,133,61,72,49,"23909",10.713651,53.688273,"01053033",2013,0,5,0,0.037593984962406
"01","Groß Disnack",5.99,83,42,41,14,"23911",10.69059,53.741974,"01053040",2013,0,1,0,0.0120481927710843
"01","Groß Grönau",4.9,3573,1740,1833,729,"23627",10.750476,53.801387,"01053041",2013,0,51,5,0.0142737195633921
"01","Groß Sarau",17.08,937,461,476,55,"23627",10.737505,53.771586,"01053043",2013,0,16,4,0.0170757737459979
"01","Harmsdorf",3.57,310,157,153,87,"23911",10.725868,53.700407,"01053051",2013,0,3,0,0.00967741935483871
"01","Hollenbek",7.21,426,228,198,59,"23883",10.819161,53.592192,"01053054",2013,0,16,0,0.0375586854460094
"01","Horst",11.93,221,115,106,19,"23883",10.771156,53.625103,"01053057",2013,0,3,0,0.0135746606334842
"01","Kittlitz",17.73,242,130,112,14,"23911",10.918869,53.664235,"01053062",2013,0,11,0,0.0454545454545455
"01","Klein Zecher",9.11,249,121,128,27,"23883",10.872803,53.577413,"01053066",2013,0,2,0,0.00803212851405622
"01","Kulpin",6.07,209,100,109,34,"23911",10.695812,53.71009,"01053078",2013,0,3,0,0.0143540669856459
"01","Mechow",4.43,114,58,56,26,"23909",10.801815,53.717556,"01053088",2013,0,3,0,0.0263157894736842
"01","Mustin",11.88,754,365,389,63,"23911",10.886235,53.68453,"01053093",2013,0,15,1,0.019893899204244
"01","Pogeez",4.51,381,191,190,84,"23911",10.729435,53.750929,"01053098",2013,0,10,0,0.026246719160105
"01","Römnitz",5.15,61,30,31,12,"23909",10.769068,53.710716,"01053102",2013,0,2,0,0.0327868852459016
"01","Salem",25.11,594,297,297,24,"23911",10.827965,53.656396,"01053107",2013,0,12,0,0.0202020202020202
"01","Schmilau",11.55,553,278,275,48,"23911",10.755985,53.664589,"01053110",2013,0,10,1,0.0180831826401447
"01","Seedorf",27.89,532,271,261,19,"23883",10.866843,53.619223,"01053117",2013,0,12,0,0.0225563909774436
"01","Sterley",21.39,915,457,458,43,"23883",10.817794,53.620149,"01053123",2013,0,26,2,0.0284153005464481
"01","Ziethen",11.18,998,487,511,89,"23911",10.809322,53.693695,"01053136",2013,0,11,2,0.0110220440881764
"01","Basthorst",10.82,406,203,203,38,"21493",10.47139,53.576616,"01053007",2013,0,7,0,0.0172413793103448
"01","Brunstorf",13.76,639,315,324,46,"21524",10.425938,53.491563,"01053017",2013,0,14,0,0.0219092331768388
"01","Dahmker",2.04,165,89,76,81,"22946",10.444516,53.587821,"01053021",2013,0,1,0,0.00606060606060606
"01","Elmenhorst",12.99,869,438,431,67,"21493",10.537551,53.544876,"01053027",2013,0,16,1,0.0184119677790564
"01","Fuhlenhagen",5.74,335,179,156,58,"21493",10.526645,53.573031,"01053031",2013,0,4,1,0.0119402985074627
"01","Grabau",4.1,311,154,157,76,"21493",10.519825,53.513609,"01053036",2013,0,6,0,0.0192926045016077
"01","Groß Pampau",4.32,147,73,74,34,"21493",10.55974,53.520192,"01053042",2013,0,5,0,0.0340136054421769
"01","Grove",5.28,252,126,126,48,"21493",10.492067,53.528123,"01053045",2013,0,9,0,0.0357142857142857
"01","Gülzow",17.07,1239,641,598,73,"21483",10.490939,53.442249,"01053047",2013,0,23,1,0.0185633575464084
"01","Hamfelde",3.47,466,218,248,134,"22929",10.44893,53.597194,"01053049",2013,0,4,0,0.00858369098712446
"01","Havekost",5.91,177,88,89,30,"21493",10.472892,53.539891,"01053052",2013,0,4,0,0.0225988700564972
"01","Kankelau",4.21,201,98,103,48,"21514",10.56832,53.549311,"01053059",2013,0,2,0,0.00995024875621891
"01","Kasseburg",7.89,587,288,299,74,"22929",10.415259,53.567317,"01053060",2013,0,10,0,0.0170357751277683
"01","Köthel",1.52,274,139,135,180,"22929",10.510002,53.606936,"01053070",2013,0,2,1,0.0072992700729927
"01","Kollow",8.21,588,284,304,72,"21527",10.458799,53.463155,"01053071",2013,0,11,0,0.0187074829931973
"01","Kuddewörde",7.34,1339,644,695,182,"22958",10.401901,53.587291,"01053076",2013,0,17,1,0.0126960418222554
"01","Möhnsen",7.48,540,274,266,72,"21493",10.469197,53.559974,"01053089",2013,0,10,0,0.0185185185185185
"01","Mühlenrade",3.74,176,87,89,47,"21493",10.48775,53.595838,"01053091",2013,0,5,0,0.0284090909090909
"01","Sahms",5.94,380,185,195,64,"21493",10.532891,53.527525,"01053106",2013,0,3,1,0.00789473684210526
"01","Duvensee",12.4,545,258,287,44,"23898",10.568,53.693065,"01053025",2013,0,14,1,0.0256880733944954
"01","Grinau",2.74,305,158,147,111,"23847",10.549747,53.775531,"01053038",2013,0,3,0,0.00983606557377049
"01","Groß Boden",2.7,197,103,94,73,"23847",10.452871,53.752713,"01053039",2013,0,8,0,0.0406091370558376
"01","Groß Schenkenberg",6.52,534,254,280,82,"23860",10.56488,53.793492,"01053044",2013,0,10,0,0.0187265917602996
"01","Klinkrade",7.4,612,296,316,83,"23898",10.55033,53.716092,"01053068",2013,0,12,0,0.0196078431372549
