"land","name","area_km2","pop_tot","pop_male","pop_female","pop_density_km2","zip","lon","lat","ags","year","unem_tot","unem_foreigner","unem_capita"
"07","Sankt Johann",4.31,950,466,484,220,"56727",7.1147,50.2051,"07137097",2009,23,0,0.0242105263157895
"07","Siebenbach",3.41,197,110,87,58,"56729",7.0213,50.2246,"07137099",2009,2,0,0.0101522842639594
"07","Virneburg",5.41,426,219,207,79,"56729",7.0442,50.2032,"07137105",2009,8,0,0.0187793427230047
"07","Weiler",7.51,520,272,248,69,"56729",7.0434,50.0824,"07137110",2009,9,0,0.0173076923076923
"07","Welschenbach",2.79,55,28,27,20,"56729",7.0346,50.2148,"07137113",2009,2,0,0.0363636363636364
"07","Bell",10.26,1436,699,737,140,"56745",7.1358,50.2315,"07137008",2009,27,0,0.0188022284122563
"07","Mendig, Stadt",23.78,8624,4235,4389,363,"56743",7.1649,50.2222,"07137069",2009,278,15,0.0322356215213358
"07","Rieden",9.1,1324,673,651,145,"56745",10.3847,47.5714,"07137093",2009,38,4,0.0287009063444109
"07","Thür",8.26,1501,740,761,182,"56743",7.1635,50.2125,"07137101",2009,38,2,0.0253164556962025
"07","Volkesfeld",2.58,574,292,282,222,"56745",7.09,50.2324,"07137106",2009,19,0,0.0331010452961672
"07","Brey",6.41,1577,760,817,246,"56321",7.3736,50.1619,"07137204",2009,27,3,0.0171211160431198
"07","Rhens, Stadt",16.3,2939,1426,1513,180,"56321",7.3704,50.1651,"07137221",2009,61,4,0.0207553589656346
"07","Spay",2.7,1938,927,1011,718,"56322",7.3853,50.1536,"07137223",2009,26,5,0.0134158926728586
"07","Waldesch",3.34,2225,1082,1143,666,"56323",7.3238,50.1648,"07137227",2009,37,2,0.0166292134831461
"07","Alken",8.04,653,306,347,81,"56332",7.2654,50.1455,"07137201",2009,15,1,0.0229709035222052
"07","Brodenbach",9.65,625,318,307,65,"56332",7.2648,50.1335,"07137205",2009,16,1,0.0256
"07","Burgen",11.27,768,390,378,68,"56332",7.232,50.124,"07137206",2009,26,1,0.0338541666666667
"07","Dieblich",17.68,2344,1141,1203,133,"56332",7.2814,50.185,"07137207",2009,55,2,0.0234641638225256
"07","Hatzenport",3.77,660,321,339,175,"56332",7.2509,50.1342,"07137208",2009,14,1,0.0212121212121212
"07","Kobern-Gondorf",28.36,3245,1611,1634,114,"56330",7.272,50.1834,"07137212",2009,98,12,0.0302003081664099
"07","Löf",5.34,1491,724,767,279,"56332",7.2633,50.1406,"07137214",2009,42,3,0.028169014084507
"07","Macken",8.61,366,175,191,43,"56290",7.2352,50.1026,"07137215",2009,7,0,0.0191256830601093
"07","Niederfell",11.67,1046,415,631,90,"56332",7.2748,50.1726,"07137217",2009,17,2,0.0162523900573614
"07","Nörtershausen",5.66,1136,587,549,201,"56283",7.285,50.133,"07137219",2009,19,0,0.0167253521126761
"07","Oberfell",5.56,1084,544,540,195,"56332",7.2652,50.1526,"07137220",2009,20,1,0.018450184501845
"07","Winningen",6.66,2432,1158,1274,365,"56333",7.3104,50.1859,"07137230",2009,50,4,0.0205592105263158
"07","Wolken",2.86,1078,521,557,377,"56332",7.2821,50.2012,"07137231",2009,14,0,0.012987012987013
"07","Lehmen",10.24,1370,673,697,134,"56332",7.2701,50.1702,"07137504",2009,36,2,0.0262773722627737
"07","Niederwerth",3.03,1383,712,671,456,"56179",7.3628,50.234,"07137218",2009,21,1,0.0151843817787419
"07","Urbar",3.46,3143,1534,1609,908,"56182",7.431,50.0751,"07137224",2009,78,7,0.0248170537702832
"07","Vallendar, Stadt",13.22,8333,3879,4454,630,"56179",7.3722,50.2353,"07137226",2009,176,21,0.0211208448337934
"07","Weitersburg",6.62,2265,1095,1170,342,"56191",7.3555,50.2451,"07137229",2009,38,1,0.0167770419426049
"07","Bassenheim",14.76,2929,1458,1471,198,"56220",7.2725,50.2132,"07137202",2009,55,1,0.0187777398429498
"07","Kaltenengers",3.07,2103,1072,1031,685,"56220",7.323,50.2501,"07137209",2009,69,12,0.0328102710413695
"07","Kettig",7.78,3325,1611,1714,427,"56220",7.2741,50.2353,"07137211",2009,90,5,0.0270676691729323
"07","Mülheim-Kärlich, Stadt",16.31,10823,5245,5578,664,"56218",7.2951,50.2313,"07137216",2009,318,30,0.0293818719393883
"07","Sankt Sebastian",2.88,2486,1221,1265,863,"56220",7.3353,50.2438,"07137222",2009,104,14,0.0418342719227675
"07","Urmitz",3.77,3489,1726,1763,925,"56220",7.311,50.2457,"07137225",2009,84,10,0.0240756663800516
"07","Weißenthurm, Stadt",3.99,7734,3837,3897,1938,"56575",7.2719,50.2457,"07137228",2009,390,74,0.0504266873545384
"07","Neuwied, Stadt",86.5,64591,31359,33232,747,"56564",7.2744,50.2549,"07138045",2009,3000,605,0.0464460993017603
"07","Asbach",38.59,7003,3516,3487,181,"53567",7.2526,50.3955,"07138003",2009,266,40,0.0379837212623162
"07","Neustadt (Wied)",35.83,6427,3201,3226,179,"53577",7.2539,50.3723,"07138044",2009,180,18,0.0280068461179399
"07","Windhagen",13.11,4269,2109,2160,326,"53578",7.2114,50.3835,"07138077",2009,117,9,0.0274068868587491
"07","Buchholz (Westerwald)",20.63,4620,2313,2307,224,"53567",7.2342,50.4116,"07138080",2009,112,4,0.0242424242424242
"07","Bad Hönningen, Stadt",20.09,5738,2771,2967,286,"53557",7.1823,50.3056,"07138004",2009,199,51,0.0346810735447891
"07","Hammerstein",7.2,358,168,190,50,"56598",7.2103,50.2839,"07138024",2009,10,0,0.0279329608938547
"07","Leutesdorf",10.79,1788,885,903,166,"56599",7.231,50.271,"07138038",2009,69,7,0.0385906040268456
"07","Rheinbrohl",17.2,3861,1905,1956,224,"56598",7.1953,50.2945,"07138063",2009,104,17,0.0269360269360269
"07","Dierdorf, Stadt",31.9,5845,2911,2934,183,"56269",7.3934,50.3252,"07138012",2009,213,33,0.0364414029084688
"07","Großmaischeid",15.52,2349,1166,1183,151,"56276",7.3803,50.3018,"07138023",2009,60,2,0.0255427841634738
"07","Isenburg",4.17,632,325,307,152,"56271",7.3518,50.2834,"07138031",2009,17,1,0.0268987341772152
"07","Kleinmaischeid",6.99,1356,659,697,194,"56271",7.3623,50.3044,"07138034",2009,43,6,0.0317109144542773
"07","Stebach",2.38,338,166,172,142,"56276",7.3936,50.3041,"07138069",2009,13,0,0.0384615384615385
"07","Marienhausen",4.85,484,237,247,100,"56269",7.413,50.3347,"07138201",2009,9,0,0.0185950413223141
"07","Dattenberg",9.33,1605,776,829,172,"53547",7.1732,50.3312,"07138009",2009,30,1,0.0186915887850467
"07","Leubsdorf",10.22,1644,816,828,161,"53547",7.1728,50.3251,"07138037",2009,18,3,0.0109489051094891
"07","Linz am Rhein, Stadt",17.98,5842,2768,3074,325,"53545",7.166,50.3407,"07138041",2009,183,33,0.031324888736734
"07","Ockenfels",1.66,1085,523,562,654,"53545",7.1623,50.3436,"07138055",2009,25,2,0.0230414746543779
"07","Sankt Katharinen (Landkreis Neuwied)",13.83,3542,1754,1788,256,"53562",7.2043,50.3528,"07138068",2009,79,6,0.0223037831733484
"07","Vettelschoß",6.91,3301,1598,1703,478,"53560",7.2048,50.3706,"07138075",2009,79,8,0.0239321417752196
"07","Kasbach-Ohlenberg",4.78,1391,686,705,291,"53547",7.1612,50.3518,"07138501",2009,32,3,0.0230050323508267
"07","Dernbach",5.48,1000,487,513,182,"56307",7.3553,50.3241,"07138011",2009,32,2,0.032
"07","Döttesfeld",5.85,664,332,332,114,"56305",7.3257,50.3723,"07138013",2009,18,1,0.0271084337349398
"07","Dürrholz",6.9,1298,654,644,188,"56307",7.3412,50.3537,"07138014",2009,34,2,0.0261941448382126
"07","Hanroth",2.43,643,315,328,265,"56316",7.3831,50.3516,"07138025",2009,21,0,0.0326594090202177
"07","Harschbach",2.18,427,209,218,196,"56307",7.3543,50.3423,"07138027",2009,7,0,0.0163934426229508
"07","Linkenbach",5.43,471,234,237,87,"56317",7.3313,50.3423,"07138040",2009,12,2,0.0254777070063694
"07","Niederhofen",1.38,365,183,182,264,"56316",7.3602,50.3344,"07138048",2009,8,0,0.0219178082191781
"07","Niederwambach",6.88,506,272,234,74,"57614",7.3551,50.3755,"07138050",2009,16,0,0.0316205533596838
"07","Oberdreis",9,878,439,439,98,"57639",7.3948,50.3737,"07138052",2009,34,4,0.0387243735763098
"07","Puderbach",11.03,2196,1042,1154,199,"56305",7.3634,50.3546,"07138057",2009,80,9,0.0364298724954463
"07","Ratzert",2.78,235,115,120,85,"57614",7.3637,50.3828,"07138058",2009,8,0,0.0340425531914894
"07","Raubach",7.83,1950,955,995,249,"56316",7.3728,50.3431,"07138059",2009,52,1,0.0266666666666667
"07","Rodenbach bei Puderbach",6.62,667,328,339,101,"57639",7.3856,50.3819,"07138064",2009,26,1,0.0389805097451274
"07","Steimel",5.59,1273,678,595,228,"57614",7.374,50.3704,"07138070",2009,32,1,0.0251374705420267
"07","Urbach",11.26,1544,778,766,137,"56317",7.3434,50.3335,"07138074",2009,42,3,0.0272020725388601
"07","Woldert",5.03,621,306,315,123,"57614",7.3851,50.3608,"07138078",2009,20,1,0.0322061191626409
"07","Anhausen",9.54,1337,637,700,140,"56584",7.331,50.2959,"07138002",2009,41,2,0.0306656694091249
"07","Bonefeld",5.21,962,471,491,185,"56579",7.2925,50.3129,"07138005",2009,18,0,0.0187110187110187
"07","Ehlscheid",6.29,1262,603,659,201,"56581",7.2809,50.3058,"07138015",2009,30,1,0.0237717908082409
"07","Hardert",3.44,821,420,401,239,"56579",7.3109,50.3104,"07138026",2009,14,0,0.0170523751522534
"07","Hümmerich",4.27,769,390,379,180,"53547",7.2918,50.3339,"07138030",2009,21,5,0.0273081924577373
"07","Kurtscheid",5.1,955,474,481,187,"56581",7.2739,50.3202,"07138036",2009,13,1,0.0136125654450262
"07","Meinborn",4.39,507,255,252,115,"56584",7.3344,50.2948,"07138042",2009,14,1,0.0276134122287968
"07","Melsbach",2.8,2047,969,1078,731,"56581",7.2846,50.2916,"07138043",2009,45,1,0.0219833903273083
"07","Oberhonnefeld-Gierend",3.97,1036,502,534,261,"56587",7.31,50.3313,"07138053",2009,34,6,0.0328185328185328
"07","Oberraden",4.33,656,343,313,152,"56587",7.3202,50.3259,"07138054",2009,11,1,0.0167682926829268
"07","Rengsdorf",6.91,2603,1280,1323,377,"56579",7.2945,50.3012,"07138061",2009,77,18,0.0295812524010757
"07","Rüscheid",4.9,756,376,380,154,"56584",7.3356,50.3122,"07138066",2009,16,2,0.0211640211640212
"07","Straßenhaus",10.16,1929,946,983,190,"56587",7.3054,50.3224,"07138071",2009,58,8,0.0300673924313116
"07","Thalhausen",3.66,731,373,358,200,"56584",7.3501,50.3014,"07138072",2009,13,0,0.0177838577291382
"07","Bruchhausen",2.58,902,445,457,350,"53572",7.1506,50.3608,"07138008",2009,21,3,0.0232815964523282
"07","Erpel",9.21,2574,1252,1322,279,"53579",7.1418,50.3457,"07138019",2009,64,13,0.0248640248640249
"07","Rheinbreitbach",6.58,4490,2216,2274,682,"53619",7.1343,50.3704,"07138062",2009,92,20,0.0204899777282851
"07","Unkel, Stadt",8.16,4975,2370,2605,610,"53572",7.1301,50.3552,"07138073",2009,150,46,0.0301507537688442
"07","Breitscheid",12.21,2227,1067,1160,182,"53547",8.1117,50.4105,"07138006",2009,54,3,0.0242478670857656
"07","Hausen (Wied)",7.69,1953,1010,943,254,"53547",7.2426,50.3233,"07138007",2009,38,1,0.0194572452636969
"07","Datzeroth",8,242,108,134,30,"56589",7.2545,50.3024,"07138010",2009,4,0,0.0165289256198347
"07","Niederbreitbach",8.53,1586,784,802,186,"56589",7.2504,50.3148,"07138047",2009,54,2,0.0340479192938209
"07","Roßbach",6.4,1513,782,731,236,"53547",7.2458,50.343,"07138065",2009,34,2,0.0224719101123595
"07","Waldbreitbach",6.39,1852,820,1032,290,"56588",7.2504,50.3308,"07138076",2009,31,4,0.0167386609071274
"07","Boppard, Stadt",75.1,15884,7615,8269,212,"56154",7.3521,50.1348,"07140501",2009,462,58,0.0290858725761773
"07","Badenhard",3,133,64,69,44,"56291",7.3801,50.0721,"07140005",2009,2,0,0.0150375939849624
"07","Bickenbach",6.39,333,176,157,52,"56291",8.364,49.4516,"07140014",2009,12,0,0.036036036036036
"07","Birkheim",2.3,153,78,75,67,"56291",7.3716,50.0659,"07140016",2009,8,1,0.0522875816993464
"07","Dörth",5.16,503,265,238,97,"56281",7.3521,50.0855,"07140031",2009,14,1,0.0278330019880716
"07","Emmelshausen",7.91,4750,2302,2448,601,"56281",7.3307,50.092,"07140036",2009,145,20,0.0305263157894737
"07","Gondershausen",13.45,1273,633,640,95,"56283",7.2934,50.0907,"07140043",2009,24,1,0.01885310290652
"07","Halsenbach",10.04,1280,691,589,127,"56283",7.3302,50.1034,"07140045",2009,30,1,0.0234375
"07","Hausbay",3.24,192,99,93,59,"56291",7.3331,50.0624,"07140047",2009,4,0,0.0208333333333333
"07","Hungenroth",6.02,235,122,113,39,"56281",7.3603,50.0837,"07140060",2009,2,0,0.00851063829787234
"07","Karbach",4.98,574,302,272,115,"56281",7.3659,50.0933,"07140063",2009,7,2,0.0121951219512195
"07","Kratzenburg",7.15,382,194,188,53,"56283",7.3318,50.1113,"07140075",2009,4,0,0.0104712041884817
"07","Leiningen",5.75,761,400,361,132,"56291",7.3408,50.0753,"07140084",2009,14,2,0.0183968462549277
"07","Lingerhahn",6.01,479,248,231,80,"56291",7.335,50.0538,"07140087",2009,10,0,0.0208768267223382
"07","Maisborn",1.47,125,65,60,85,"56291",7.3452,50.0454,"07140089",2009,5,0,0.04
"07","Mermuth",4.92,278,145,133,57,"56283",7.2859,50.1013,"07140093",2009,4,0,0.0143884892086331
"07","Mühlpfad",1.39,65,32,33,47,"56291",7.3314,50.0718,"07140098",2009,2,0,0.0307692307692308
"07","Ney",5.6,383,187,196,68,"56283",7.3214,50.1059,"07140102",2009,8,0,0.02088772845953
"07","Niedert",2.21,138,67,71,62,"56291",7.3234,50.0734,"07140108",2009,3,0,0.0217391304347826
"07","Norath",3.3,458,231,227,139,"56291",7.3445,50.0732,"07140110",2009,12,1,0.0262008733624454
"07","Pfalzfeld",5.27,594,301,293,113,"56291",7.3444,50.0647,"07140117",2009,21,0,0.0353535353535354
"07","Schwall",1.77,340,152,188,192,"56281",7.3309,50.0842,"07140140",2009,7,0,0.0205882352941176
"07","Thörlingen",2.24,149,79,70,67,"56291",7.3153,50.0805,"07140149",2009,0,0,0
"07","Utzenhain",4.47,120,64,56,27,"56291",7.3823,50.0754,"07140156",2009,1,0,0.00833333333333333
"07","Beulich",13.28,484,253,231,36,"56283",7.2707,50.1025,"07140201",2009,16,1,0.0330578512396694
"07","Morshausen",7.56,374,199,175,49,"56283",7.2631,50.1132,"07140205",2009,5,0,0.0133689839572193
"07","Alterkülz",7.58,438,216,222,58,"56288",7.2756,50.0152,"07140001",2009,9,1,0.0205479452054795
"07","Bell (Hunsrück)",23.53,1519,777,742,65,"56288",7.2454,50.0339,"07140009",2009,34,2,0.0223831468071099
"07","Beltheim",24.85,1995,960,1035,80,"56290",7.2742,50.0621,"07140010",2009,49,1,0.0245614035087719
"07","Braunshorn",6.98,586,300,286,84,"56288",7.3101,50.0527,"07140018",2009,15,0,0.0255972696245734
"07","Buch",13.45,928,460,468,69,"56290",11.5643,52.2907,"07140021",2009,22,0,0.0237068965517241
"07","Gödenroth",6.82,486,248,238,71,"56290",7.2914,50.0514,"07140042",2009,10,1,0.0205761316872428
"07","Hasselbach",4.79,184,87,97,38,"56288",7.2648,50.0226,"07140046",2009,3,0,0.016304347826087
"07","Hollnich",2.27,290,141,149,128,"56288",7.2916,50.0422,"07140055",2009,7,0,0.0241379310344828
"07","Kastellaun, Stadt",8.47,5118,2539,2579,604,"56288",7.2631,50.0416,"07140064",2009,222,22,0.0433763188745604
"07","Korweiler",2.43,83,39,44,34,"56288",7.2457,50.0627,"07140073",2009,1,0,0.0120481927710843
"07","Michelbach",2.39,169,85,84,71,"56288",7.271,50.0056,"07140095",2009,4,0,0.0236686390532544
"07","Roth",3.87,249,130,119,64,"56288",7.272,50.0512,"07140131",2009,8,0,0.0321285140562249
"07","Spesenroth",3.51,146,77,69,42,"56288",7.2736,50.0258,"07140147",2009,4,0,0.0273972602739726
"07","Uhler",5.58,387,202,185,69,"56290",7.2557,50.0517,"07140153",2009,9,0,0.0232558139534884
"07","Dommershausen",24.7,1136,562,574,46,"56290",7.2358,50.0832,"07140202",2009,30,1,0.0264084507042254
"07","Mastershausen",11.83,1057,513,544,89,"56869",7.2117,50.0351,"07140204",2009,36,1,0.0340586565752129
"07","Bärenbach",4.83,448,224,224,93,"55483",7.2636,49.4455,"07140006",2009,23,1,0.0513392857142857
"07","Belg",4.79,152,76,76,32,"56858",7.1829,49.5901,"07140007",2009,10,0,0.0657894736842105
"07","Büchenbeuren",6,1705,819,886,284,"55491",7.1646,49.5515,"07140024",2009,100,13,0.0586510263929619
"07","Dickenschied",5.86,741,372,369,126,"55483",7.2507,49.5406,"07140028",2009,14,0,0.0188933873144399
"07","Dill",5.55,203,98,105,37,"55487",7.2053,49.5458,"07140029",2009,7,1,0.0344827586206897
"07","Dillendorf",6.49,606,297,309,93,"55481",7.23,49.5531,"07140030",2009,21,0,0.0346534653465347
"07","Gehlweiler",4.5,250,121,129,56,"55490",7.2801,49.53,"07140040",2009,6,0,0.024
"07","Gemünden",10.67,1225,568,657,115,"55490",8.0101,50.3329,"07140041",2009,36,2,0.0293877551020408
"07","Hahn",5.29,171,89,82,32,"56850",7.1613,49.5745,"07140044",2009,5,1,0.0292397660818713
"07","Hecken",3.89,136,68,68,35,"55481",7.2356,49.5456,"07140048",2009,1,0,0.00735294117647059
"07","Heinzenbach",3.42,403,199,204,118,"55483",7.2458,49.5831,"07140049",2009,11,0,0.0272952853598015
"07","Henau",6.7,162,66,96,24,"55490",7.2945,49.5211,"07140050",2009,7,0,0.0432098765432099
"07","Hirschfeld (Hunsrück)",5.09,311,151,160,61,"55483",7.1431,49.535,"07140053",2009,5,0,0.0160771704180064
"07","Kappel",12.41,493,261,232,40,"55483",7.2134,49.5959,"07140062",2009,16,1,0.0324543610547667
"07","Kirchberg (Hunsrück), Stadt",18.05,3696,1824,1872,205,"55481",7.2418,49.5633,"07140067",2009,184,11,0.0497835497835498
"07","Kludenbach",2.88,108,56,52,38,"55481",7.2205,49.5914,"07140071",2009,1,0,0.00925925925925926
"07","Laufersweiler",6.79,841,423,418,124,"55487",7.1819,49.535,"07140081",2009,25,0,0.0297265160523187
"07","Lautzenhausen",4.95,360,177,183,73,"55483",7.162,49.5617,"07140082",2009,6,2,0.0166666666666667
"07","Lindenschied",3.17,203,100,103,64,"55481",7.2331,49.5408,"07140086",2009,6,0,0.0295566502463054
"07","Maitzborn",3.15,131,67,64,42,"55481",7.261,49.556,"07140090",2009,1,0,0.00763358778625954
"07","Metzenhausen",3.1,122,60,62,39,"55481",7.2144,49.5812,"07140094",2009,3,0,0.0245901639344262
"07","Nieder Kostenz",4.12,189,99,90,46,"55481",7.2159,49.5634,"07140105",2009,1,0,0.00529100529100529
"07","Niedersohren",3.9,453,239,214,116,"55487",7.1956,49.5541,"07140107",2009,12,1,0.0264900662251656
"07","Niederweiler",4.8,385,193,192,80,"55491",7.1701,49.5434,"07140109",2009,14,1,0.0363636363636364
"07","Ober Kostenz",5.84,263,131,132,45,"55481",7.2105,49.5723,"07140111",2009,5,0,0.0190114068441065
"07","Raversbeuren",5.14,125,58,67,24,"56850",7.1339,49.5722,"07140120",2009,0,0,0
"07","Reckershausen",8.13,381,188,193,47,"55481",7.2407,49.5858,"07140122",2009,14,2,0.036745406824147
"07","Rödelhausen",2.56,164,79,85,64,"56858",7.1944,49.5933,"07140128",2009,2,0,0.0121951219512195
"07","Rödern",2.72,197,91,106,72,"55481",7.2653,49.5647,"07140129",2009,6,1,0.0304568527918782
"07","Rohrbach",3.77,171,92,79,45,"55490",7.1526,49.35,"07140130",2009,9,0,0.0526315789473684
"07","Schlierschied",8.6,176,86,90,20,"55483",7.263,49.5233,"07140135",2009,2,0,0.0113636363636364
"07","Schwarzen",3.88,131,64,67,34,"55481",7.1948,49.5742,"07140141",2009,3,0,0.0229007633587786
"07","Sohren",9.42,3308,1599,1709,351,"55487",7.1828,49.5555,"07140145",2009,132,14,0.0399032648125756
"07","Sohrschied",4.46,95,41,54,21,"55487",7.2129,49.5413,"07140146",2009,6,0,0.0631578947368421
"07","Todenroth",1.56,93,50,43,60,"55481",7.2116,49.5834,"07140151",2009,4,0,0.043010752688172
"07","Unzenberg",5.5,427,212,215,78,"55483",7.2604,49.5813,"07140154",2009,10,1,0.0234192037470726
"07","Wahlenau",4.46,216,105,111,48,"55491",7.1503,49.5415,"07140159",2009,8,1,0.037037037037037
"07","Womrath",8.39,206,99,107,25,"55481",7.2653,49.5503,"07140163",2009,4,0,0.0194174757281553
"07","Woppenroth",8.67,283,145,138,33,"55490",7.245,49.5228,"07140164",2009,7,0,0.0247349823321555
"07","Würrich",4.33,155,75,80,36,"56858",7.1811,49.5838,"07140165",2009,3,0,0.0193548387096774
"07","Argenthal",28.52,1627,799,828,57,"55496",7.3549,49.5834,"07140003",2009,41,2,0.02519975414874
"07","Benzweiler",3.19,213,102,111,67,"55494",7.3619,50.0118,"07140011",2009,4,0,0.0187793427230047
"07","Dichtelbach",5.38,722,388,334,134,"55494",7.4135,50.0032,"07140027",2009,10,1,0.0138504155124654
"07","Ellern (Hunsrück)",9.36,865,450,415,92,"55497",7.3827,49.5912,"07140035",2009,19,1,0.0219653179190751
"07","Erbach",1.97,239,104,135,121,"55494",7.4055,50.0134,"07140037",2009,6,0,0.0251046025104603
"07","Kisselbach",9.13,557,279,278,61,"56291",7.3639,50.0304,"07140068",2009,11,1,0.0197486535008977
"07","Liebshausen",5.85,505,233,272,86,"55494",7.3744,50.0158,"07140085",2009,12,0,0.0237623762376238
"07","Mörschbach",5.82,337,176,161,58,"55494",7.3724,50.0041,"07140096",2009,8,0,0.0237388724035608
"07","Rheinböllen, Stadt",16.33,3960,1955,2005,242,"55494",7.4024,50.0026,"07140125",2009,153,23,0.0386363636363636
"07","Riesweiler",16.81,745,379,366,44,"55499",7.3325,49.5736,"07140127",2009,12,0,0.0161073825503356
"07","Schnorbach",3.42,225,112,113,66,"55497",7.3641,49.5928,"07140138",2009,5,0,0.0222222222222222
"07","Steinbach",2.6,118,60,58,45,"56291",7.3539,50.0237,"07140148",2009,2,0,0.0169491525423729
"07","Damscheid",15.1,658,307,351,44,"55432",7.4057,50.0607,"07140025",2009,11,0,0.0167173252279635
"07","Laudert",6.17,418,217,201,68,"56291",7.3603,50.0437,"07140080",2009,8,0,0.0191387559808612
"07","Niederburg",6.78,719,353,366,106,"55432",7.4144,50.0702,"07140104",2009,8,1,0.0111265646731572
"07","Oberwesel, Stadt",18.07,2891,1357,1534,160,"55430",7.4323,50.0622,"07140112",2009,64,10,0.0221376686267727
"07","Perscheid",18.51,397,185,212,21,"55430",7.4158,50.0417,"07140116",2009,3,0,0.00755667506297229
"07","Sankt Goar, Stadt",22.93,2790,1338,1452,122,"56329",7.4248,50.0904,"07140133",2009,84,9,0.0301075268817204
"07","Urbar",3.55,785,379,406,221,"55430",7.431,50.0751,"07140155",2009,10,0,0.0127388535031847
"07","Wiebelsheim",7.32,605,346,259,83,"56291",7.3813,50.0436,"07140161",2009,8,0,0.0132231404958678
"07","Altweidelbach",4.1,247,113,134,60,"55469",7.3402,49.5939,"07140002",2009,4,0,0.0161943319838057
"07","Belgweiler",3.34,206,99,107,62,"55469",7.2908,49.5638,"07140008",2009,4,1,0.0194174757281553
"07","Bergenhausen",2.68,109,56,53,41,"55469",7.342,50.0128,"07140012",2009,4,0,0.036697247706422
"07","Biebern",4.1,313,163,150,76,"55471",7.2641,49.5935,"07140015",2009,8,0,0.0255591054313099
"07","Bubach",7.1,276,139,137,39,"56288",7.3327,50.042,"07140020",2009,4,0,0.0144927536231884
"07","Budenbach",3.51,175,97,78,50,"55469",7.3405,50.0213,"07140023",2009,6,1,0.0342857142857143
"07","Fronhofen",3.71,206,104,102,56,"55471",7.2755,49.5929,"07140039",2009,4,0,0.0194174757281553
"07","Holzbach",5.03,573,296,277,114,"55469",7.3154,49.5719,"07140056",2009,14,2,0.0244328097731239
"07","Horn",6.86,334,164,170,49,"55469",0,0,"07140058",2009,5,0,0.0149700598802395
"07","Keidelheim",2.72,325,158,167,119,"55471",7.2957,49.5933,"07140065",2009,6,0,0.0184615384615385
"07","Klosterkumbd",7.33,302,153,149,41,"55469",7.3213,50.0138,"07140070",2009,7,0,0.0231788079470199
"07","Külz (Hunsrück)",6.92,474,222,252,68,"55471",7.2937,50.0023,"07140076",2009,12,0,0.0253164556962025
"07","Kümbdchen",3.21,516,271,245,161,"55471",7.303,49.5932,"07140077",2009,12,1,0.0232558139534884
"07","Laubach",10.02,428,208,220,43,"56288",7.0433,50.1354,"07140079",2009,8,0,0.0186915887850467
"07","Mengerschied",9.53,769,388,381,81,"55490",7.302,49.5445,"07140092",2009,13,0,0.0169050715214564
"07","Mutterschied",3.07,501,261,240,163,"55469",7.3405,49.5854,"07140099",2009,23,2,0.0459081836327345
"07","Nannhausen",6.05,506,257,249,84,"55469",7.284,49.5829,"07140100",2009,15,1,0.0296442687747036
"07","Neuerkirch",5.28,280,145,135,53,"55471",7.293,50.0052,"07140101",2009,3,0,0.0107142857142857
"07","Niederkumbd",2.27,309,156,153,136,"55469",7.3208,50.0049,"07140106",2009,10,1,0.0323624595469256
"07","Ohlweiler",3.93,336,171,165,85,"55469",7.2946,49.576,"07140113",2009,10,1,0.0297619047619048
"07","Oppertshausen",1.52,129,70,59,85,"55469",7.2822,49.565,"07140115",2009,2,1,0.0155038759689922
"07","Pleizenhausen",4.04,267,133,134,66,"55469",7.3408,50.0054,"07140118",2009,2,0,0.00749063670411985
"07","Ravengiersburg",6.29,483,217,266,77,"55471",7.283,49.5607,"07140119",2009,8,0,0.0165631469979296
"07","Rayerschied",2.51,108,47,61,43,"55469",7.3506,50.0103,"07140121",2009,3,0,0.0277777777777778
"07","Reich",4.76,359,184,175,75,"55471",7.2559,50.0005,"07140123",2009,12,0,0.0334261838440111
"07","Riegenroth",3.14,192,99,93,61,"55469",7.3448,50.0327,"07140126",2009,5,0,0.0260416666666667
"07","Sargenroth",12.61,473,247,226,38,"55471",7.3048,49.5556,"07140134",2009,9,0,0.0190274841437632
"07","Schönborn",3.9,266,131,135,68,"55469",7.2827,49.5726,"07140139",2009,8,0,0.0300751879699248
"07","Simmern/ Hunsrück, Stadt",11.96,7667,3662,4005,641,"55469",7.3119,49.5906,"07140144",2009,333,55,0.0434328942219903
"07","Tiefenbach",5.79,786,416,370,136,"55471",12.346,49.2616,"07140150",2009,20,0,0.0254452926208651
"07","Wahlbach",4.34,169,84,85,39,"55494",7.3543,50.0001,"07140158",2009,7,0,0.0414201183431953
"07","Wüschheim",3.9,322,162,160,83,"55471",7.2514,50.0043,"07140166",2009,10,1,0.031055900621118
"07","Lahnstein, Stadt",37.57,17980,8708,9272,479,"56112",7.3626,50.1802,"07141075",2009,587,81,0.0326473859844271
"07","Bad Ems, Stadt",15.36,9179,4344,4835,598,"56130",7.4245,50.2006,"07141006",2009,389,69,0.0423793441551367
"07","Becheln",4.41,645,329,316,146,"56132",7.4306,50.1735,"07141008",2009,11,0,0.0170542635658915
"07","Dausenau",9.83,1305,641,664,133,"56132",7.4545,50.1952,"07141025",2009,23,1,0.0176245210727969
"07","Fachbach",2.23,1295,644,651,581,"56133",7.4129,50.2017,"07141041",2009,24,2,0.0185328185328185
"07","Frücht",5.53,609,278,331,110,"56132",7.4035,50.1846,"07141044",2009,11,1,0.0180623973727422
