ags,gdp_nominal_1992,gdp_nominal_1994,gdp_nominal_1995,gdp_nominal_1996,gdp_nominal_1997,gdp_nominal_1998,gdp_nominal_1999,gdp_nominal_2000,gdp_nominal_2001,gdp_nominal_2002,gdp_nominal_2003,gdp_nominal_2004,gdp_nominal_2005,gdp_nominal_2006,gdp_nominal_2007,gdp_nominal_2008,gdp_nominal_2009,gdp_nominal_2010,gdp_nominal_2011,gdp_nominal_2012,gdp_nominal_2013,gdp_nominal_2014,gdp_nominal_2015,gdp_nominal_2016,wage_nominal2000,wage_nominal2001,wage_nominal2002,wage_nominal2003,wage_nominal2004,wage_nominal2005,wage_nominal2006,wage_nominal2007,wage_nominal2008,wage_nominal2009,wage_nominal2010,wage_nominal2011,wage_nominal2012,wage_nominal2013,wage_nominal2014,wage_nominal2015,wage_nominal2016,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,relig_cath_2011,relig_prot_2011,relig_other_2011,unem_tot_2011,unem_foreign_2011,unem_handicapped_2011,unem_age_15_20_2011,unem_age_15_25_2011,unem_age_55_65_2011,unem_longterm_2011,unem_rate_dependent_2011,unem_rate_tot_2011,unem_rate_male_2011,unem_rate_female_2011,unem_rate_foreign_2011,unem_rate_age_15_25_2011
08327,2873.162,2909.329,2980.4,3075.893,3095.329,3286.346,3411.929,3613.981,3674.257,3670.254,3736.915,3873.578,3982.467,4389.461,4606.57,4818.939,4225.008,4806.396,5249.302,5458.105,5486.471,5888.239,6109.772,6346.001,2031.254,2110.483,2134.079,2165.589,2193.814,2250.196,2346.938,2463.558,2564.29,2423.51,2554.743,2732.621,2870.889,2976.206,3154.515,3284.898,3461.047,134712,134189,132192,132476,133198,134607,136606,138119,0.4806903958733568,0.2606078025020043,0.25869423812909376,2377,512,217,32,163,518,884,3.6,3.2,2.9,3.6,6.9,1.7
08335,4837.577,5041.471,5203.479,5276.454,5454.463,5699.589,5818.908,6120.639,6502.103,6272.294,6501.319,6410.552,6697.67,7148.058,7605.824,7789.457,7482.79,7675.695,7937.328,8223.717,8760.021,8920.508,9057.286,9376.71,3564.296,3643.422,3584.792,3591.252,3642.024,3663.813,3739.564,3838.158,3890.717,3841.344,3939.355,4059.454,4369.003,4469.16,4616.874,4788.145,5014.465,277555,278983,268263,270568,273407,275785,280288,282191,0.4781655953611723,0.20368663939707227,0.3181515110651623,6218,1272,461,109,545,1376,1829,4.9,4.4,4.5,4.4,8.3,3
08336,4390.363,4560.12,4745.177,4811.915,4874.625,5051.481,5164.095,5490.8,5441.401,5608.652,5585.671,5718.668,5668.252,5943.969,6155.234,6351.359,5897.489,6206.409,6587.053,6852.212,6996.031,7286.037,7420.488,7278.647,2766.891,2781.01,2803.099,2847.696,2842.664,2845.338,2908.637,2973.871,3043.4,3019.562,3066.975,3166.954,3319.465,3419.894,3522.769,3704.036,3790.472,222401,222650,219481,220606,221943,223692,226708,227545,0.3156409530506571,0.3526588798275815,0.3317047332901069,4915,1039,289,80,461,955,1502,4.4,4,4.1,3.9,8,2.7
08337,2800.534,2896.226,3006.953,2990.049,3128.336,3182.932,3220.306,3397.185,3496.786,3413.118,3516.494,3635.576,3677.838,3880.733,3973.893,4085.621,3794.097,4097.548,4264.723,4313.724,4487.839,4740.531,4935.927,5056.682,1859.347,1891.106,1913.511,1910.353,1909.757,1905.241,1967.12,2014.782,2055.777,2015.144,2088.31,2166.586,2236.15,2329.697,2390.726,2483.919,2597.224,166384,166140,163141,163699,164265,165211,167861,168852,0.5590032794924449,0.18556410334998621,0.25543874704998926,2893,558,166,33,254,637,927,3.6,3.3,3.5,3.1,6.2,2
08415,6196.031,6308.736,6434.748,6465.738,6695.028,6817.329,7070.285,7557.629,7777.006,7957.582,7883.479,8248.506,7928.351,8384.576,8777.935,9090.492,8177.099,8899.464,9310.64,9406.781,9954.557,10561.294,10831.967,11152.316,3894.635,3937.385,4044.727,4077.017,4095.442,4100.662,4200.74,4338.334,4478.074,4309.319,4467.439,4636.678,4823.281,5079.861,5465.167,5736.996,5988.195,280927,280931,273646,274691,276019,278031,282113,284082,0.22507243407767275,0.4644341362053323,0.3104970880037461,6208,1689,423,95,522,1214,2180,4.7,4.2,4,4.4,9.9,3
08416,3484.313,3732.074,3836.295,3882.965,3975.476,4120.056,4254.956,4372.408,4568.517,4585.787,4522.545,4634.449,4850.608,5107.912,5345.985,5569.967,5341.854,5677.574,5986.618,6234.966,6487.148,6696.235,6970.268,7475.072,2527.001,2681.959,2703.944,2710.214,2713.568,2753.032,2783.853,2864.446,3023.569,3018.083,3082.828,3233.89,3433.027,3607.018,3679.86,3888.246,4157.143,220782,221304,212800,214894,216535,218355,221837,224635,0.29284598798778966,0.3918830295681549,0.3152757005156852,3939,906,234,47,280,707,1393,3.9,3.5,3.7,3.4,8.3,2.1
08417,3802.007,4113.138,4200.831,4194.341,4244.425,4421.699,4467.902,4598.69,4663.309,4626.932,4614.736,4624.275,4788.946,5005.953,5242.341,5293.923,4828.828,5222.746,5529.229,5619.429,5811.04,5961.451,6101.077,6284.506,2598.667,2639.34,2629.381,2573.755,2553.287,2545.725,2619.017,2716.661,2734.061,2636.944,2738.501,2877.791,2949.55,3009.718,3069.972,3204.826,3337.034,189337,188393,185129,184658,184615,186360,188595,187401,0.4306639361931451,0.34119961198534166,0.22813106272903644,4284,780,477,66,373,981,1432,4.8,4.3,4,4.6,9.7,3
08421,4918.285,4818.997,5219.527,5263.409,5548.297,5623.439,5700.389,5890.215,6012.354,5824.702,6128.747,6345.239,6666.418,6919.574,7542.169,7409.61,7300.505,7721.912,8150.545,8054.336,8282.956,8362.504,8996.237,9252.561,3314.728,3381.372,3456.101,3459.61,3432.752,3615.979,3712.051,3916.715,4048.8,4048.773,4200,4345.035,4488.725,4602.398,4644.563,4846.612,5047.307,122087,122801,117541,117977,119218,120714,122636,123953,0.35604354193609167,0.2591618776817602,0.38479458038214814,2744,866,198,40,233,546,794,4.9,4.4,4.3,4.6,8.1,3.3
08425,2645.577,2819.182,2952.75,3015.887,3243.763,3392.975,3539.406,3676.171,3742.512,3730.763,3700.809,3788.453,3899.262,4174.312,4594.068,4875.237,4428.153,4845.608,4965.999,4900.078,5194.997,5384.404,5473.186,5819.292,1968.567,2028.188,2040.406,2037.727,2050.707,2025.752,2055.462,2136.829,2197.646,2114.489,2231.159,2359.674,2435.615,2448.434,2536.918,2625.396,2739.45,189884,189670,186444,187123,187892,189129,192104,193318,0.4382787660049841,0.3305029217152187,0.2312183122797972,2960,586,215,62,352,717,748,3.2,2.9,2.6,3.2,7.2,2.6
08426,3778.184,4029.068,4134.84,4149.616,4348.038,4418.439,4645.365,4885.285,5084.731,5337.36,5402.372,5726.072,6101.17,6403.25,6898.018,7244.173,6790.96,7278.656,7873.716,8439.303,8257.416,8566.945,9308.156,9731.197,2528.413,2627.989,2687.03,2809.172,2849.281,2871.184,3006.587,3150.644,3349.262,3311.114,3427.559,3627.198,3794.719,3934.15,3989.355,4196.927,4471.138,189403,189312,187508,187747,188696,190438,194019,196206,0.6473400055483237,0.16936791788480826,0.18329207656686797,2597,340,294,49,289,659,776,2.8,2.5,2.3,2.8,6.7,2
08435,4591.122,4569.522,4710.828,4993.985,5084.723,5455.129,5644.965,5841.505,6342.446,6033.369,6147.915,6468.882,6689.039,7131.388,7692.537,7842.856,6686.175,7869.657,8757.616,8753.482,9070.253,9333.065,9521.787,10499.347,2960.974,3197.505,3329.549,3369.884,3283.159,3313.498,3407.184,3594.673,3822.231,3765.764,3885.263,4171.808,4383.847,4619.38,4743.127,4938.204,5160.555,207710,208367,204483,205843,207450,209386,212201,213070,0.5042213217171445,0.19360750282973105,0.30217117545312444,3397,604,174,38,280,838,1103,3.5,3.1,2.8,3.4,5.5,2.1
08436,5811.667,6045.402,6289.407,6554.715,6388.401,6897.373,7212.947,7191.389,7667.441,8230.72,8278.383,8227.558,8118.71,8268.069,8564.119,8997.177,8475.243,9202.282,9630.606,9775.204,10127.339,10388.961,11052.852,11380.99,3572.563,3683.323,3745.714,3783.226,3797.791,3807.516,3896.627,3973.949,4102.125,4093.116,4273.554,4494.641,4697.061,4853.736,5028.047,5278.631,5497.9,276363,276965,270129,272425,273540,275339,279296,281627,0.6185574658283722,0.1605593575548508,0.220883176616777,3944,624,278,68,437,803,910,3.1,2.8,2.7,2.8,6.2,2.3
08437,2869.866,3076.69,3182.889,3119.238,2939.396,2971.049,3130.682,3095.862,3072.12,3029.505,3056.197,3146.349,3269.227,3487.919,3647.185,3758.69,3465.959,3591.738,3865.755,3963.337,4038.412,4264.249,4491.605,4595.131,1754.192,1710.916,1730.653,1725.593,1721.76,1743.938,1791.611,1850.476,1905.396,1882.997,1953.172,2010.241,2073.039,2124.883,2120.049,2221.692,2349.477,131059,130215,127409,127272,127101,127716,130772,130275,0.6354417285130994,0.164967359189975,0.19958307536774791,2635,366,178,43,254,601,708,4.3,3.8,3.3,4.5,9.2,2.8
09161,4755.76,3904.277,4183.696,4502.267,4963.77,5810.39,5922.108,5960.309,6687.913,6780.253,7226.39,7302.413,7843.197,9050.557,9232.659,8244.698,8382.611,10074.621,12009.438,13752.999,16156.652,16178.926,17519.614,16965.478,3393.721,3591.394,3585.463,3626.24,3680.032,3749.514,3935.898,4137.098,4425.27,4551.986,4601.68,5066.87,5174.807,5940.466,6250.92,6749.774,6997.978,124387,125088,126076,127886,129136,131002,132438,133639,0.4957134966820623,0.1802812842700137,0.324005219047924,2541,606,188,59,246,554,649,4.2,3.7,3,4.6,7,3.1
09162,57013.888,59854.879,61759.391,62366.139,63789.84,66238.851,68890.525,70489.048,72983.021,74302.977,72601.955,75340.37,75691.902,78825.88,83654.206,81168.951,79144.359,81875.905,87085.281,91328.223,95676.073,100419.419,105499.051,109571.225,32855.901,34009.628,33054.156,34164.889,34215.63,34428.689,34351.786,35505.551,39998.261,39092.973,40786.805,42637.221,44374.89,46323.822,48195.133,50450.581,52825.894,1330440,1353186,1364920,1388308,1407836,1429584,1450381,1464301,0.36644454085965283,0.13761194361935275,0.4959435155209944,37950,14940,2549,568,2547,7076,11484,5.8,5.1,5.3,5,9,3.6
09163,1980.667,2117.443,2214.289,2215.317,2133.288,2144.138,2073.124,2195.28,2151.498,2222.672,2050.4,2173.893,2252.635,2354.264,2371.701,2424.161,2406.068,2428.044,2556.886,2607.987,2701.227,2788.763,2901.29,3092.41,1286.73,1338.566,1450.787,1307.413,1329.179,1347.666,1407.644,1443.497,1430.158,1375.188,1414.036,1476.843,1502.128,1546.925,1607.279,1669.419,1753.226,60877,61299,59543,59935,60464,60889,61844,62672,0.49389000320248105,0.13937534763774884,0.3667346491597701,1555,440,135,25,125,317,380,5.6,4.9,4.9,4.8,8.7,3.3
09171,2090.77,2383.392,2545.269,2774.657,3045.939,2976.377,2997.188,3609.672,3646.143,3634.087,3548.972,3611.713,3789.873,4130.596,4397.421,4639.144,4246.52,4949.713,5025.552,4801.957,4607.539,4843.708,5114.968,5068.309,1688.705,1779.034,1764.939,1755.922,1734.015,1764.148,1833.779,1950.202,1942.853,1964.795,2052.252,2177.621,2269.401,2240.772,2363.266,2409.725,2461.446,107903,107711,106342,106515,106965,107465,108485,109422,0.6964149288361959,0.11416390783131962,0.18941173141676806,2075,237,170,58,240,465,530,4,3.5,3.3,3.8,7.4,3.3
09172,1747.948,1834.136,1859.698,1892.502,1931.343,1951.512,2015.139,2046.875,2134.948,2146.968,2111.804,2157.644,2171.501,2231.173,2327.867,2488.341,2455.806,2565.924,2640.183,2687.785,2816.497,2950.005,3135.123,3269.147,1245.771,1242.955,1290.713,1256.085,1244.385,1245.126,1279.286,1309.71,1318.902,1312.17,1347.21,1383.556,1429.696,1463.749,1534.497,1619.145,1684.259,102034,102389,101263,101875,102346,102976,103907,104480,0.6486060281472225,0.12139605462822459,0.23001775318119155,1714,265,174,24,133,394,285,4.1,3.6,3.9,3.3,7.4,2.1
09173,1929.989,2008.698,2052.753,2194.604,2252.396,2307.549,2462.02,2511.298,2652.474,2719.415,2681.656,2718.284,2790.937,2873.39,2957.431,2976.583,2791.176,2912.221,3058.001,3112.573,3253.206,3424.067,3536.466,3512.974,1359.891,1389.232,1447.641,1402.552,1379.606,1366.475,1361.347,1410.353,1451.836,1425.835,1447.553,1534.839,1606.336,1655.594,1711.585,1780.608,1805.731,121247,121801,119733,120664,122118,123340,124930,125668,0.5631324573327292,0.15053113829733675,0.28633640436993407,1689,245,134,22,124,465,378,3.1,2.7,2.8,2.6,5.3,1.5
09174,1548.945,1659.486,1763.879,1871.298,1958.222,2061.675,2199.924,2290.214,2589.764,2651.795,2646.419,2634.043,2782.566,2684.607,2901.278,2889.056,2813.947,2999.223,3237.014,3394.39,3510.702,3728.18,3900.052,4080.238,1129.383,1232.906,1314.954,1294.692,1287.777,1272.116,1296.491,1330.274,1375.655,1407.724,1439.75,1532.624,1613.755,1678.432,1833.098,1950.141,2035.269,137680,138547,139921,142021,144407,146279,149370,150839,0.545383101292746,0.12435741220069649,0.33025948650655745,2e3,436,147,42,206,516,502,3,2.6,2.5,2.6,5.6,2.3
09175,1819.367,2078.041,2141.386,2123.894,2202.528,2345.182,2362.361,2511.319,2629.139,2697.797,2713.543,2887.896,2950.806,3071.155,3260.933,3398.666,3300.616,3297.159,3574.408,3511.406,3637.872,3944.779,4149.397,4280.218,1161.253,1227.14,1301.807,1308.694,1313.343,1318.868,1358.917,1384.269,1536.23,1537.118,1545.157,1621.801,1679.274,1725.041,1825.564,1920.588,2004.628,127907,129199,128870,131011,133007,134873,137421,139016,0.5332450144236799,0.1423711275554998,0.32437601906434216,1631,294,127,24,120,410,371,2.8,2.4,2.4,2.5,5.4,1.7
09176,1507.48,1703.379,1737.944,1743.15,1853.465,1925.308,1974.776,2195.447,2317.682,2329.605,2372.754,2478.224,2460.5,2552.784,2681.478,2864.595,2768.829,3080.905,3251.638,3273.982,3488.363,3680.722,3940.715,4086.174,988.989,1024.111,1076.632,1096.633,1113.122,1115.343,1124.203,1167.778,1192.517,1255.612,1323.235,1418.188,1526.349,1621.717,1713.652,1794.941,1906.944,124699,125015,123961,125039,125858,127189,128805,130808,0.7333922104017955,0.10540345646202834,0.16119623078730524,974,115,80,26,121,232,150,1.6,1.4,1.2,1.7,4.2,1.3
09177,1667.587,1867.816,1880.246,1878.138,1968.942,2044.233,2142.673,2275.542,2282.879,2356.47,2374.327,2512.433,2552.762,2677.09,2707.593,2797.582,2770.273,2974.902,3116.7,3445.306,3609.21,3723.946,3852.204,4058.471,1063.283,1072.062,1110.729,1105.027,1119.107,1130.094,1163.77,1199.173,1248.027,1301.36,1357.994,1449.296,1656.764,1718.36,1801.595,1871.417,2024.373,126370,127011,126676,128289,130238,131839,133747,135429,0.6358885017421603,0.09554834295896775,0.268563155298872,1524,208,165,29,144,357,319,2.4,2.1,2,2.2,4.6,1.6
09178,2885.319,3604.398,3923.533,4423.342,4755.485,4957.804,4964.271,5144.365,5519.834,5664.801,5560.292,5989.869,6093.795,6397.003,6743.157,6588.513,6563.275,6903.644,7078.796,7052.758,7258.902,7352.285,7719.229,7748.893,2345.117,2721.332,2678.75,2864.478,2856.023,2982.573,3068.703,3142.912,3659.689,3704.353,3808.989,3932.286,3983.276,4013.137,4127.414,4326.846,4499.509,165483,166375,164232,166286,169010,170357,173225,175803,0.5515974892210935,0.11376506283089094,0.3346374479480156,1994,420,176,37,184,464,411,2.4,2.1,2.1,2.2,4.2,1.6
09179,2733.678,2934.45,3060.869,3100.909,3046.659,3050.489,3112.734,3188.215,3331.336,3519.993,3448.687,3526.914,3624.436,3656.138,3761.025,3943.254,3899.448,4139.597,4345.137,4496.332,4683.996,5097.15,5226.18,5368.886,1697.242,1727.291,1908.414,1782.051,1780.955,1804.607,1804.496,1870.868,2029.037,2090.336,2159.369,2212.152,2290.741,2375.014,2484.283,2551.513,2666.32,203129,204538,203029,205194,208272,210278,213481,216857,0.4798930539640967,0.15778012569631492,0.3623268203395884,3561,756,240,53,304,853,1010,3.8,3.3,3.4,3.2,7.9,2.6
09180,1540.117,1646.712,1668.924,1688.004,1691.243,1722.665,1784.778,1878.037,1863.639,1873.935,1834.821,1866.408,1844.797,1870.758,1936.229,1960.05,1952.403,2103.934,2029.943,2135.958,2195.61,2282.607,2424.119,2476.908,1042.058,1019.326,1046.4,1015.143,991.024,965.094,977.057,1005.305,1025.005,1069.535,1107.26,1098.592,1148.45,1173.514,1229.343,1296.866,1353.036,86305,86336,84234,84710,85443,85931,87385,87877,0.6072507912333722,0.1426956666587345,0.2500535421078933,1647,248,128,30,151,391,338,4.4,3.8,4.2,3.4,7.3,2.8
09181,1580.218,1734.487,1831.079,1896.635,1959.346,2037.001,2086.583,2183.998,2268.096,2281.882,2299.737,2407.965,2455.419,2489.02,2678.164,2767.351,2743.142,2946.851,3024.445,3168.668,3300.938,3433.111,3598.546,3759.286,1223.188,1235.586,1292.228,1272.344,1267.067,1300.935,1351.216,1395.557,1444.567,1473.256,1546.218,1556.08,1633.552,1675.689,1749.823,1833.477,1936.25,114134,114626,113539,114223,114926,116118,117657,118725,0.5831631073970907,0.14734933899279304,0.26947871070433743,1685,190,129,45,163,436,409,3.3,2.9,2.9,2.9,6.9,2.3
09182,1532.299,1605.903,1651.124,1702.507,1737.51,1776.961,1852.074,1914.25,1980.903,2045.476,2005.629,2041.219,2099.259,2215.635,2419.789,2490.71,2448.895,2493.14,2644.867,2776.765,2810.313,3015.289,3186.786,3281.608,977.478,984.461,1041.235,1011.754,1024.675,1018.837,1044.572,1095.174,1158.777,1189.912,1178.469,1237.426,1289.781,1358.334,1448.085,1499.094,1565.674,95484,95641,93971,94759,96049,96773,98286,98828,0.5931752643383531,0.1264872369966891,0.28033749866495783,1533,232,114,24,132,438,435,3.6,3.2,3.3,3,6,2.1
09183,1789.422,1867.509,1908.355,1959.985,1975.713,2083.141,2185.318,2240.546,2293.424,2390.728,2465.727,2469.746,2516.889,2596.446,2734.289,2704.397,2741.117,2978.61,3125.387,3123.422,3241.672,3365.204,3420.892,3549.249,1204.877,1220.891,1301.218,1263.952,1267.343,1233.502,1267.711,1300.525,1275.587,1294.545,1376.07,1443.914,1516.332,1574.783,1646.808,1714.02,1796.577,110258,110282,106803,107363,109227,110296,112034,113222,0.7020786738587028,0.09579566598379913,0.20213505741725712,2222,273,203,51,232,445,681,4.4,3.8,3.7,4,8.9,3.1
09184,12459.821,13321.766,14197.623,14444.47,15958.79,17819.961,19579.567,22714.957,25119.587,25378.477,25026.465,25482.799,26674.167,26796.676,28841.615,28488.905,28627.661,28134.391,31379.264,31842.843,30994.716,31015.865,33265.177,34332.642,7031.047,7591.649,7043.917,7654.163,7783.032,7834.219,8249.271,8797.042,10335.621,10292.18,10437.767,10976.759,11665.239,12153.728,12729.076,13513.711,14154.614,319573,323015,320855,325744,329981,332800,340003,343405,0.42692467722412747,0.1652744855759532,0.40780398930804923,4487,1099,280,52,300,1059,1086,3.2,2.8,2.7,2.8,5.6,1.9
09185,1844.085,1924.539,1920.4,1887.347,1864.113,1882.297,1909.051,1962.686,2095.115,2124.102,2199.287,2259.014,2260.288,2380.776,2485.503,2604.42,2600.129,2807.564,2821.608,2916.978,2857.973,2921.181,3040.063,3231.613,1018.03,1049.608,1094.492,1080.362,1084.694,1081.516,1139.594,1143.246,1132.558,1170.561,1213.61,1259.752,1299.176,1332.014,1385.194,1412.742,1474.997,91258,91397,90973,91783,92700,93505,94654,95759,0.683640016336803,0.13643438234742197,0.17992560131577495,1088,168,112,44,144,243,222,2.5,2.2,2,2.4,6.7,2.2
09186,1472.015,1632.324,1700.792,1765.562,1906.688,2018.632,2027.446,2186.313,2297.291,2580.979,2542.352,2608.709,2559.956,2769.612,2795.215,2912.396,2872.949,4324.492,4340.795,4068.284,4185.204,4218.179,4704.387,4883.31,1067.076,1103.643,1202.051,1175.344,1174.388,1178.825,1235.692,1274.68,1279.094,1318.883,1703.503,1769.449,1915.817,1982.951,2034.434,2055.147,2172.538,116991,117371,116973,118349,119987,121594,124128,125085,0.658815322608426,0.10923559199421268,0.23194908539736125,1365,154,115,40,160,362,256,2.4,2.1,1.9,2.4,4.6,1.9
09187,3156.426,3500.958,3596.988,3776.581,3910.43,4095.322,4243.823,4480.192,4721.876,4874.016,4974.765,5166.89,5235.118,5511.156,5798.557,6060.344,5878.377,6078.749,6597.956,6853.31,7005.405,7427.105,7665.072,7770.622,2379.713,2445.438,2599.262,2507.608,2526.483,2531.644,2588.839,2687.148,2748.365,2792.47,2882.77,3054.693,3250.08,3347.542,3521.199,3677.256,3871.464,248819,249772,245264,247133,249810,251850,256074,257466,0.6418731090613575,0.11892392029706415,0.2391988765930966,3615,464,295,69,345,836,860,3.2,2.8,2.9,2.8,6.1,2.1
09188,3115.541,3246.732,3543.625,3874.878,3481.424,3564.425,3708.632,3899.492,3868.568,3966.711,3982.342,4166.324,4455.589,4730.817,5137.377,5117.493,4710.061,4618.352,4988.155,4817.198,4941.027,5088.589,5179.244,5455.308,1545.752,1640.648,1708.919,1573.523,1567.758,1611.024,1703.187,1760.861,1960.854,1946.914,1998.299,2078.36,2180.393,2296.279,2394.03,2511.908,2678.636,130010,130283,128111,129530,130811,131873,133621,134732,0.43729008204006825,0.18383897178545303,0.3788630803961206,1692,299,113,20,109,387,407,3.2,2.8,3.1,2.6,4.9,1.8
09189,3064.768,3330.105,3436.09,3478.569,3677.433,3873.737,3831.801,4462.646,4222.836,4132.7,4098.656,4265.739,4184.601,4314.699,4587.93,4825.405,4801.025,5146.02,5672.537,5713.464,5912.583,6256.2,6399.571,6681.947,2114.914,2147.513,2218.678,2186.072,2212.15,2244.449,2306.799,2383.737,2376.243,2395.678,2495.465,2627.13,2764.483,2887.719,3086.203,3183.894,3311.71,170614,170521,168827,169464,170364,171978,174162,175431,0.6912687156175634,0.11376840406150414,0.19496881472206232,2687,310,250,43,212,669,632,3.5,3.1,3.2,2.9,6.8,1.9
09190,2630.957,2583.346,2646.794,2633.843,2653.333,2799.236,2872.077,2958.907,3109.681,3324.886,3473.176,3659.685,3588.314,3735.856,3823.356,3841.744,3781,3813.567,4108.017,4181.707,4288.652,4593.795,4725.68,5032.267,1511.239,1577.837,1680.275,1663.121,1703.302,1728.443,1781.643,1852.47,1872.657,1884.033,1957.477,2041.956,2131.967,2221.958,2345.792,2415.165,2517.284,130863,130922,129060,129568,130387,131190,132906,133859,0.6109846925699551,0.13133635184566755,0.2576867219111377,1812,265,189,46,204,395,435,3.1,2.7,2.8,2.5,6,2.3
09261,2328.354,2548.762,2603.247,2688.46,2203.813,2225.426,2166.614,2301.462,2639.756,2542.893,2603.403,2799.643,2852.344,2893.595,3138.675,2982.921,2955.086,3044.032,3271.658,3409.966,3569.104,3805.787,3682.203,3853.029,1390.088,1453.542,1527.487,1520.694,1538.606,1584.824,1582.92,1629.657,1604.42,1606.879,1624.399,1710.289,1757.029,1812.701,1895.86,1961.005,2059.939,62735,63258,64277,65322,66179,67509,69211,70025,0.5879862772252298,0.12243484829409543,0.2895788744806748,1565,331,150,30,145,356,401,5.3,4.7,4.6,4.7,9.2,4
09262,1776.007,1927.92,1958.218,1916.655,1881.953,1919.53,1985.788,2061.81,2070.418,2161.725,2183.415,2257.457,2387.824,2485.492,2698.699,2855.437,2606.88,2761.157,3197.233,2906.301,2973.267,3050.561,3111.931,3235.589,1287.474,1316.02,1330.803,1347.625,1351.468,1334.563,1392.754,1451.449,1494.747,1466.352,1517.017,1611.257,1646.624,1713.102,1762.901,1818.275,1881.751,50627,50594,48623,49038,49454,49952,50566,51074,0.6850294970091882,0.1107730888610249,0.20419741412978684,1471,218,87,23,142,263,380,6.7,5.9,6,5.8,12.3,4.6
09263,1425.651,1397.43,1421.79,1393.781,1431.674,1483.469,1491.662,1572.336,1639.253,1726.215,1728.628,1747.308,1817.715,1881.95,1905.314,1988.371,1891.07,2018.149,2075.058,2057.577,2072.661,2163.531,2294.22,2332.749,913.477,928.56,968.771,999.851,1026.268,1027.461,1055.689,1096.24,1065.581,1076.895,1140.912,1191.859,1200.918,1243.121,1298.886,1364.542,1424.709,44493,44450,44642,45099,45502,46027,46806,47142,0.6386216507822334,0.13729545045855063,0.22408289875921597,1309,177,132,32,128,251,322,6.3,5.5,5.3,5.8,10.2,4.5
09271,2434.272,2523.256,2568.507,2604.786,2697.937,2748.78,2699.038,2889.397,2881.898,2916.761,2928.834,3156.488,3073.376,3132.537,3268.22,3422.096,3338.218,3540.892,3627.925,3844.111,3960.272,4238.564,4331.748,4434.831,1524.797,1551.373,1615.236,1547.513,1562.661,1564.895,1674.071,1715.123,1728.533,1762.665,1831.853,1913.322,2024.557,2099.902,2224.159,2292.882,2364.914,116851,117005,114690,114733,115374,115699,116596,117601,0.7629265905953484,0.09155643315218341,0.14551697625246823,2275,204,181,58,228,506,464,4.1,3.6,3.4,3.8,6.6,2.8
09272,1131.799,1235.605,1246.634,1261.716,1272.163,1292.615,1385.598,1330.254,1397.358,1382.713,1349.266,1415.924,1452.399,1456.693,1529.981,1588.651,1518.806,1598.1,1716.221,1764.825,1935.807,2006.165,2119.536,2182.364,819.756,814.715,841.587,771.899,777.104,775.376,797.02,829.321,780.09,790.493,804.601,831.813,855.367,898.474,952.49,994.095,1057.497,79685,79293,78130,77817,77626,77927,78122,78180,0.8776288185027887,0.04064115028398915,0.08170444660492247,1745,51,163,34,158,464,351,4.9,4.3,4.7,3.8,11,2.9
09273,1665.831,1849.2,1933.201,2006.696,2110.077,2159.523,2136.673,2236.4,2426.742,2455.392,2408.224,2555.358,2491.107,2582.223,2624.957,2770.573,2687.308,3068.518,3196.512,3142.624,3282.211,3438.183,3575.258,3708.063,1172.267,1198.12,1313.377,1261.797,1281.47,1265.727,1281.333,1325.544,1329.187,1340.072,1402.527,1450.821,1518.864,1617.5,1670.853,1693.781,1745.248,113071,113147,113191,113996,115232,116495,118965,119969,0.7097169008088549,0.09518234709805591,0.19510962111536825,1763,225,185,50,195,491,398,3.3,2.8,2.7,3.1,7,2.5
09274,2432.683,2486.562,2508.832,2578.877,2612.158,2723.252,2847.248,3159.209,3147.733,3390.375,3180.533,3173.925,3370.588,3562.078,3879.87,4152.197,4133.69,4504.741,4614.979,4430.864,4649.668,4804.435,4864.706,5270.76,1306.745,1330.643,1435.372,1387.182,1389.413,1411.438,1461.039,1531.679,1497.783,1535.753,1607.799,1646.209,1794.743,1854.387,1932.072,1993.703,2093.321,148350,148783,147758,148862,150316,151819,154577,155442,0.7407125529182325,0.08464199074483049,0.1746454563369371,2009,189,212,48,221,540,506,2.8,2.4,2.4,2.5,6,2.1
09275,2848.456,3013.53,3090.771,3267.84,3194.933,3348.421,3427.595,3521.312,3651.038,3751.861,3610.45,3788.752,3775.528,3924.565,4136.353,4306.529,4142.822,4407.919,4715.908,4830.666,4860.644,5018.512,5153.258,5289.339,1781.536,1848.339,1893.743,1811.706,1820.583,1793.553,1854.984,1925.602,1877.686,1857.89,1922.293,2041.754,2192.485,2277.077,2359.776,2442.639,2532.224,187594,187347,184531,184905,185671,186284,188336,188904,0.8128617188772463,0.07478147565014387,0.1123568054726098,4065,268,257,100,445,972,908,4.7,4.1,4.1,4.1,12.1,3.4
09276,1141.072,1306.411,1313.897,1333.44,1348.335,1400.378,1432.68,1488.841,1544.366,1576.798,1536.007,1576.056,1583.789,1650.646,1731.186,1783.852,1701.962,1825.154,1928.419,2003.65,2060.937,2126.277,2247.59,2335.154,885.097,874.488,924.719,870.084,869.511,874.325,882.871,918.86,849.598,867.293,894.234,944.562,985.75,1015.056,1091.532,1142.16,1179.863,79327,78953,76525,76329,76257,76265,76812,77187,0.8559427990935375,0.05350212289338647,0.09055507801307598,1619,94,128,34,158,348,366,4.6,4,4.6,3.3,15.4,2.9
