"land","name","area_km2","pop_tot","pop_male","pop_female","pop_density_km2","zip","lon","lat","ags","year","east","unem_tot","unem_foreigner","unem_capita"
"03","Gehrde",36.37,2487,1251,1236,68,"49596",8.007394,52.577704,"03459018",2014,0,49,3,0.0197024527543225
"03","Kettenkamp",12.88,1706,891,815,132,"49577",7.829919,52.586333,"03459023",2014,0,21,1,0.0123094958968347
"03","Rieste",30.59,3414,1728,1686,112,"49597",8.011956,52.484176,"03459031",2014,0,56,3,0.0164030462800234
"03","Berge",66.71,3512,1771,1741,53,"49626",7.747579,52.621017,"03459009",2014,0,61,2,0.017369020501139
"03","Bippen",79.25,2909,1450,1459,37,"49626",7.740175,52.582613,"03459011",2014,0,64,2,0.022000687521485
"03","Fürstenau, Stadt",78.63,9174,4497,4677,117,"49584",7.674799,52.516666,"03459017",2014,0,309,26,0.0336821451929366
"03","Merzen",52.96,3951,2036,1915,75,"49586",7.830143,52.47706,"03459026",2014,0,65,3,0.0164515312579094
"03","Neuenkirchen",57.52,4486,2242,2244,78,"49586",7.83787,52.41908,"03459027",2014,0,92,5,0.0205082478823005
"03","Voltlage",42.35,1759,920,839,42,"49599",7.744771,52.430409,"03459032",2014,0,21,2,0.0119386014781126
"03","Bakum",78.72,6047,3061,2986,77,"49456",8.194112,52.742405,"03460001",2014,0,95,12,0.0157102695551513
"03","Damme, Stadt",104.38,16693,8335,8358,160,"49401",8.196486,52.521308,"03460002",2014,0,311,50,0.0186305637093392
"03","Dinklage, Stadt",72.66,12795,6451,6344,176,"49413",8.123768,52.661041,"03460003",2014,0,336,72,0.0262602579132474
"03","Goldenstedt",88.6,9415,4771,4644,106,"49424",8.430766,52.787669,"03460004",2014,0,227,31,0.0241104620286776
"03","Holdorf",54.92,6709,3408,3301,122,"49451",8.123229,52.588255,"03460005",2014,0,102,14,0.0152034580414369
"03","Lohne (Oldenburg), Stadt",90.8,25652,12918,12734,283,"49393",8.238487,52.66558,"03460006",2014,0,712,261,0.0277561203804772
"03","Neuenkirchen-Vörden",90.85,8203,4173,4030,90,"49434",8.084503,52.506112,"03460007",2014,0,154,26,0.0187736194075338
"03","Steinfeld (Oldenburg)",59.83,9736,4985,4751,163,"49439",8.217045,52.586924,"03460008",2014,0,177,30,0.0181799506984388
"03","Vechta, Stadt",87.78,31352,15413,15939,357,"49377",8.284838,52.727529,"03460009",2014,0,862,230,0.0274942587394744
"03","Visbek",84.1,9582,4943,4639,114,"49429",8.312532,52.836739,"03460010",2014,0,197,52,0.0205593821749113
"03","Berne",85.21,6837,3479,3358,80,"27804",8.477527,53.184901,"03461001",2014,0,201,16,0.0293988591487495
"03","Brake (Unterweser), Stadt",38.18,14985,7262,7723,392,"26919",8.478138,53.326342,"03461002",2014,0,744,119,0.0496496496496497
"03","Butjadingen",129.02,6158,3035,3123,48,"26969",8.34284,53.541275,"03461003",2014,0,171,11,0.0277687560896395
"03","Elsfleth, Stadt",115.15,9040,4602,4438,79,"26931",8.457116,53.237137,"03461004",2014,0,346,36,0.0382743362831858
"03","Jade",93.56,5785,2903,2882,62,"26349",8.240676,53.351492,"03461005",2014,0,154,7,0.0266205704407952
"03","Lemwerder",36.37,6859,3483,3376,189,"27809",8.617108,53.163624,"03461006",2014,0,203,29,0.029596151042426
"03","Nordenham, Stadt",87.21,26312,13048,13264,302,"26954",8.484084,53.484863,"03461007",2014,0,1247,167,0.0473928245667376
"03","Ovelgönne",123.81,5384,2691,2693,43,"26939",8.422554,53.342233,"03461008",2014,0,153,5,0.0284175334323923
"03","Stadland",113.39,7405,3701,3704,65,"26935",8.374304,53.424743,"03461009",2014,0,224,11,0.0302498311951384
"03","Friedeburg",163.56,10234,5077,5157,63,"26446",7.837696,53.45565,"03462005",2014,0,260,14,0.025405511041626
"03","Langeoog",19.67,1757,820,937,89,"26465",7.479321,53.747016,"03462007",2014,0,64,9,0.0364257256687536
"03","Spiekeroog",18.25,773,366,407,42,"26474",7.696086,53.770745,"03462014",2014,0,30,5,0.0388098318240621
"03","Wittmund, Stadt",210.1,20366,9929,10437,97,"26409",7.780018,53.575515,"03462019",2014,0,774,40,0.0380045173328096
"03","Dunum",26.83,1094,524,570,41,"26427",7.643919,53.597315,"03462002",2014,0,30,0,0.0274223034734918
"03","Esens, Stadt",21.68,7235,3412,3823,334,"26427",7.612336,53.642701,"03462003",2014,0,305,25,0.0421561852107809
"03","Holtgast",23.99,1721,861,860,72,"26427",7.58033,53.632076,"03462006",2014,0,56,1,0.0325392213829169
"03","Moorweg",18.65,851,412,439,46,"26427",7.585892,53.592246,"03462008",2014,0,29,2,0.0340775558166862
"03","Neuharlingersiel",24.55,986,490,496,40,"26427",7.704211,53.69929,"03462010",2014,0,27,1,0.0273833671399594
"03","Stedesdorf",27.95,1557,784,773,56,"26427",7.663569,53.625067,"03462015",2014,0,52,1,0.0333975594091201
"03","Werdum",18.45,741,372,369,40,"26427",7.715879,53.65867,"03462017",2014,0,20,0,0.0269905533063428
"03","Blomberg",12.8,1684,837,847,132,"26487",7.558372,53.575775,"03462001",2014,0,53,2,0.0314726840855107
"03","Eversmeer",11.56,841,433,408,73,"26556",7.428893,53.561363,"03462004",2014,0,21,0,0.0249702734839477
"03","Nenndorf",6.86,753,361,392,110,"26556",7.434157,53.590137,"03462009",2014,0,24,0,0.0318725099601594
"03","Neuschoo",14.47,1174,595,579,81,"26487",7.512686,53.577457,"03462011",2014,0,51,0,0.0434412265758092
"03","Ochtersum",10.82,891,449,442,82,"26489",7.539484,53.617535,"03462012",2014,0,32,1,0.0359147025813693
"03","Schweindorf",5.44,720,353,367,132,"26556",7.474351,53.600814,"03462013",2014,0,22,1,0.0305555555555556
"03","Utarp",6.37,599,305,294,94,"26556",7.483348,53.611076,"03462016",2014,0,20,0,0.0333889816360601
"03","Westerholt",14.63,2562,1244,1318,175,"26556",7.457871,53.590175,"03462018",2014,0,99,3,0.0386416861826698
"04","Bremen, Stadt",325.56,551767,270004,281763,1695,"28195",8.809338,53.075606,"04011000",2014,0,28609,7540,0.0518497844198729
"04","Bremerhaven, Stadt",93.82,110121,54419,55702,1174,"27576",8.577658,53.543439,"04012000",2014,0,8482,1642,0.0770243641085715
"05","Düsseldorf, Stadt",217.41,604527,291199,313328,2781,"40213",6.780068,51.22422,"05111000",2014,0,27876,8920,0.0461120843237771
"05","Duisburg, Stadt",232.8,485465,237261,248204,2085,"47051",6.765477,51.433259,"05112000",2014,0,32322,9481,0.0665794650489737
"05","Essen, Stadt",210.34,573784,276462,297322,2728,"45127",7.012583,51.455843,"05113000",2014,0,35882,9343,0.0625357277302957
"05","Krefeld, Stadt",137.78,222500,107548,114952,1615,"47803",6.56089,51.332637,"05114000",2014,0,12882,2780,0.0578966292134831
"05","Mönchengladbach, Stadt",170.47,256853,125397,131456,1507,"41061",6.43161,51.194473,"05116000",2014,0,15100,3236,0.0587884899144647
"05","Mülheim an der Ruhr, Stadt",91.28,167108,79848,87260,1831,"45468",6.88505,51.428107,"05117000",2014,0,6552,1876,0.0392081767479714
"05","Oberhausen, Stadt",77.1,209292,102065,107227,2715,"46045",6.852291,51.470317,"05119000",2014,0,13063,3240,0.0624151902604973
"05","Remscheid, Stadt",74.52,109009,53266,55743,1463,"42853",7.194356,51.179878,"05120000",2014,0,5109,1399,0.046867689823776
"05","Solingen, Klingenstadt",89.54,156771,75659,81112,1751,"42651",7.082907,51.17159,"05122000",2014,0,7768,2239,0.0495499805448712
"05","Wuppertal, Stadt",168.39,345425,167766,177659,2051,"42275",7.191398,51.259755,"05124000",2014,0,19069,5596,0.0552044582760368
"05","Bedburg-Hau",61.31,12792,6524,6268,209,"47551",6.179647,51.769569,"05154004",2014,0,227,30,0.0177454659161976
"05","Emmerich am Rhein, Stadt",80.4,30279,15192,15087,377,"46446",6.242771,51.831485,"05154008",2014,0,1356,360,0.0447835133260676
"05","Geldern, Stadt",96.97,33191,16473,16718,342,"47608",6.323569,51.517533,"05154012",2014,0,1246,186,0.0375402970684824
"05","Goch, Stadt",115.43,33401,16654,16747,289,"47574",6.158868,51.674645,"05154016",2014,0,1140,164,0.034130714649262
"05","Issum",54.74,11916,5781,6135,218,"47661",6.425912,51.534877,"05154020",2014,0,251,17,0.0210641154749916
"05","Kalkar, Stadt",88.2,13685,6761,6924,155,"47546",6.287775,51.737225,"05154024",2014,0,430,49,0.031421264157837
"05","Kerken",58.17,12489,6097,6392,215,"47647",6.397946,51.453028,"05154028",2014,0,253,15,0.0202578268876611
"05","Kevelaer, Stadt",100.64,27870,13636,14234,277,"47623",6.24718,51.58178,"05154032",2014,0,964,170,0.034589163975601
"05","Kleve, Stadt",97.76,48802,23762,25040,499,"47533",6.138858,51.787781,"05154036",2014,0,2404,450,0.0492602762181878
"05","Kranenburg",76.89,10340,5187,5153,134,"47559",6.007969,51.789765,"05154040",2014,0,202,59,0.0195357833655706
"05","Rees, Stadt",109.86,21244,10500,10744,193,"46459",6.39621,51.759506,"05154044",2014,0,825,85,0.0388344944454905
"05","Rheurdt",30.03,6667,3303,3364,222,"47509",6.469857,51.466922,"05154048",2014,0,151,6,0.0226488675566222
"05","Straelen, Stadt",74.04,15741,7839,7902,213,"47638",6.265367,51.44292,"05154052",2014,0,387,76,0.0245854774156661
"05","Uedem",60.93,8120,4025,4095,133,"47589",6.272676,51.668249,"05154056",2014,0,239,31,0.0294334975369458
"05","Wachtendonk",48.14,8026,4001,4025,167,"47669",6.343102,51.408082,"05154060",2014,0,128,13,0.0159481684525293
"05","Weeze",79.49,10400,5223,5177,131,"47652",6.198205,51.626753,"05154064",2014,0,411,109,0.0395192307692308
"05","Erkrath, Fundort des Neanderthalers, Stadt",26.88,43700,20871,22829,1626,"40699",6.913114,51.218566,"05158004",2014,0,1808,387,0.0413729977116705
"05","Haan, Stadt",24.19,30166,14369,15797,1247,"42781",7.010639,51.192305,"05158008",2014,0,970,206,0.0321554067493204
"05","Heiligenhaus, Stadt",27.52,25474,12488,12986,926,"42579",6.966531,51.326038,"05158012",2014,0,1020,275,0.0400408259401743
"05","Hilden, Stadt",25.95,54894,26415,28479,2115,"40721",6.933705,51.168245,"05158016",2014,0,1902,420,0.0346485954749153
"05","Langenfeld (Rheinland), Stadt",41.15,57083,27635,29448,1387,"40764",6.948927,51.107416,"05158020",2014,0,1622,304,0.0284147644657779
"05","Mettmann, Stadt",42.56,37836,18108,19728,889,"40822",6.978743,51.251915,"05158024",2014,0,1370,296,0.0362089015752194
"05","Monheim am Rhein, Stadt",23.05,40403,19333,21070,1753,"40789",6.893006,51.091763,"05158026",2014,0,1730,440,0.0428186025790164
"05","Ratingen, Stadt",88.74,86636,41292,45344,976,"40878",6.849646,51.297037,"05158028",2014,0,3091,749,0.0356780091416963
"05","Velbert, Stadt",74.9,80572,39114,41458,1076,"42551",7.041629,51.340048,"05158032",2014,0,3387,900,0.042036935908256
"05","Wülfrath, Stadt",32.27,20996,10173,10823,651,"42489",7.033183,51.280989,"05158036",2014,0,639,170,0.0304343684511336
"05","Dormagen, Stadt",85.5,62773,30966,31807,734,"41539",6.841963,51.093432,"05162004",2014,0,1700,342,0.0270817071033725
"05","Grevenbroich, Stadt",102.51,62124,30133,31991,606,"41515",6.583331,51.091192,"05162008",2014,0,2176,466,0.0350267207520443
"05","Jüchen",71.87,22855,11313,11542,318,"41363",6.503837,51.100795,"05162012",2014,0,575,54,0.0251586086195581
"05","Kaarst, Stadt",37.39,42504,20355,22149,1137,"41564",6.614471,51.231804,"05162016",2014,0,1106,190,0.0260210803689065
"05","Korschenbroich, Stadt",55.26,32306,15678,16628,585,"41352",6.51509,51.191266,"05162020",2014,0,687,82,0.0212653996161704
"05","Meerbusch, Stadt",64.39,54599,25953,28646,848,"40667",6.677859,51.261027,"05162022",2014,0,1397,289,0.0255865492041979
"05","Neuss, Stadt",99.52,152644,73766,78878,1534,"41460",6.691409,51.198873,"05162024",2014,0,7015,1871,0.0459566049107728
"05","Rommerskirchen",60.08,12717,6235,6482,212,"41569",6.688992,51.034328,"05162028",2014,0,274,30,0.0215459620979791
"05","Brüggen, Burggemeinde",61.2,15443,7529,7914,252,"41379",6.185264,51.242067,"05166004",2014,0,550,90,0.0356148416758402
"05","Grefrath, Sport- und Freizeitgemeinde",30.98,14703,7200,7503,475,"47929",6.342117,51.336498,"05166008",2014,0,418,40,0.0284295721961504
"05","Kempen, Stadt",68.8,34630,16757,17873,503,"47906",6.418755,51.364493,"05166012",2014,0,1164,148,0.0336124747328906
"05","Nettetal, Stadt",83.87,41605,20436,21169,496,"41334",6.245853,51.327818,"05166016",2014,0,1755,350,0.0421824299963947
"05","Niederkrüchten",67.07,14961,7336,7625,223,"41372",6.219216,51.19862,"05166020",2014,0,449,68,0.030011362876813
"05","Schwalmtal",48.11,18922,9266,9656,393,"41366",6.259813,51.215034,"05166024",2014,0,681,79,0.0359898530810697
"05","Tönisvorst, Stadt",44.34,29093,14171,14922,656,"47918",6.464745,51.310182,"05166028",2014,0,909,137,0.0312446292922696
"05","Viersen, Stadt",91.1,75058,36096,38962,824,"41747",6.393489,51.252848,"05166032",2014,0,4021,641,0.0535719043939354
"05","Willich, Stadt",67.8,50652,24656,25996,747,"47877",6.550043,51.262542,"05166036",2014,0,1354,196,0.0267314222538103
"05","Alpen",59.6,12622,6225,6397,212,"46519",6.511241,51.575134,"05170004",2014,0,229,19,0.0181429250514974
"05","Dinslaken, Stadt",47.66,67065,32310,34755,1407,"46535",6.734967,51.562266,"05170008",2014,0,2927,507,0.043644225751137
"05","Hamminkeln, Stadt",164.54,26590,13206,13384,162,"46499",6.589158,51.730832,"05170012",2014,0,613,46,0.0230537796163971
"05","Hünxe",106.86,13516,6597,6919,126,"46569",6.766381,51.642308,"05170016",2014,0,269,17,0.0199023379698136
"05","Kamp-Lintfort, Stadt",63.14,37118,18167,18951,588,"47475",6.549693,51.501022,"05170020",2014,0,1948,381,0.0524812759308152
"05","Moers, Stadt",67.68,102923,49756,53167,1521,"47441",6.628027,51.453559,"05170024",2014,0,4890,1121,0.0475112462714845
"05","Neukirchen-Vluyn, Stadt",43.5,26881,12971,13910,618,"47506",6.567931,51.445283,"05170028",2014,0,993,133,0.0369405900078122
"05","Rheinberg, Stadt",75.24,30728,14941,15787,408,"47495",6.602755,51.545023,"05170032",2014,0,859,90,0.0279549596459255
"05","Schermbeck",110.71,13500,6631,6869,122,"46514",6.873731,51.694332,"05170036",2014,0,284,28,0.021037037037037
"05","Sonsbeck",55.41,8665,4254,4411,156,"47665",6.376478,51.607521,"05170040",2014,0,206,15,0.0237738026543566
"05","Voerde (Niederrhein), Stadt",53.49,36267,17683,18584,678,"46562",6.684946,51.595566,"05170044",2014,0,1477,212,0.0407257286238178
"05","Wesel, Stadt",122.56,60088,29135,30953,490,"46483",6.617306,51.65733,"05170048",2014,0,3159,439,0.0525728930901345
"05","Xanten, Stadt",72.43,21281,10338,10943,294,"46509",6.453197,51.662258,"05170052",2014,0,543,55,0.025515718246323
"05","Bonn, Stadt",141.06,313958,148736,165222,2226,"53111",7.099187,50.734245,"05314000",2014,0,11733,2974,0.0373712407392072
"05","Köln, Stadt",405.02,1046680,508791,537889,2584,"50667",6.957068,50.938107,"05315000",2014,0,53054,17133,0.0506878893262506
"05","Leverkusen, Stadt",78.87,161540,78267,83273,2048,"51373",6.994458,51.028218,"05316000",2014,0,7138,1925,0.0441871982171598
"05","Aachen, Stadt",160.85,243336,125567,117769,1513,"52062",6.0848,50.773516,"05334002",2014,0,12065,3399,0.0495816484202913
"05","Alsdorf, Stadt",31.68,46337,22844,23493,1463,"52477",6.161607,50.874052,"05334004",2014,0,2469,492,0.0532835531001144
"05","Baesweiler, Stadt",27.76,26597,13015,13582,958,"52499",6.181166,50.906664,"05334008",2014,0,1069,241,0.0401925029138625
"05","Eschweiler, Stadt",75.87,55171,26834,28337,727,"52249",6.266781,50.817431,"05334012",2014,0,2827,471,0.0512406880426311
"05","Herzogenrath, Stadt",33.38,46398,22507,23891,1390,"52134",6.089184,50.865711,"05334016",2014,0,1828,294,0.0393982499245657
"05","Monschau, Stadt",94.6,11841,5852,5989,125,"52156",6.239288,50.555279,"05334020",2014,0,226,20,0.0190862258255215
"05","Roetgen, Tor zur Eifel",39.03,8268,4052,4216,212,"52159",6.196427,50.648577,"05334024",2014,0,131,13,0.0158442186744074
"05","Simmerath",110.92,15094,7425,7669,136,"52152",6.300981,50.60638,"05334028",2014,0,344,26,0.0227905127865377
"05","Stolberg (Rhld.), Kupferstadt",98.48,56414,27837,28577,573,"52222",6.227418,50.771724,"05334032",2014,0,3152,686,0.0558726557237565
"05","Würselen, Stadt",34.39,38205,18638,19567,1111,"52146",6.13022,50.821466,"05334036",2014,0,1288,261,0.0337128648082712
"05","Aldenhoven",44.13,13672,6833,6839,310,"52457",6.281953,50.895696,"05358004",2014,0,670,97,0.0490052662375658
"05","Düren, Stadt",85,89024,43707,45317,1047,"52349",6.482964,50.801678,"05358008",2014,0,5853,1420,0.0657463156002876
"05","Heimbach, Stadt",64.96,4322,2177,2145,67,"52396",6.480769,50.633398,"05358012",2014,0,126,9,0.029153169828783
"05","Hürtgenwald",88.05,8608,4288,4320,98,"52393",6.379754,50.717477,"05358016",2014,0,146,16,0.0169609665427509
"05","Inden",35.93,7151,3479,3672,199,"52459",6.358038,50.846506,"05358020",2014,0,173,13,0.0241924206404699
"05","Jülich, Stadt",90.39,32247,15985,16262,357,"52428",6.357721,50.922697,"05358024",2014,0,1212,198,0.0375848916178249
"05","Kreuzau",41.73,17192,8400,8792,412,"52372",6.489241,50.74596,"05358028",2014,0,424,23,0.024662633783155
"05","Langerwehe",41.46,13544,6694,6850,327,"52379",6.360112,50.818168,"05358032",2014,0,355,35,0.0262108682811577
"05","Linnich, Stadt",65.43,12364,6076,6288,189,"52441",6.267275,50.978896,"05358036",2014,0,450,38,0.0363959883532837
"05","Merzenich",37.92,9846,4860,4986,260,"52399",6.524672,50.828594,"05358040",2014,0,250,21,0.0253910217347146
"05","Nideggen, Stadt",65.04,9718,4730,4988,149,"52385",6.485187,50.69097,"05358044",2014,0,234,15,0.0240790286067092
"05","Niederzier",63.46,13768,6770,6998,217,"52382",6.462259,50.886425,"05358048",2014,0,457,43,0.0331929110981987
"05","Nörvenich",66.21,10366,5133,5233,157,"52388",6.644576,50.807107,"05358052",2014,0,327,34,0.0315454370055952
"05","Titz",68.51,8231,4111,4120,120,"52445",6.428861,51.007289,"05358056",2014,0,215,13,0.0261207629692625
"05","Vettweiß",83.15,9020,4523,4497,108,"52391",6.597533,50.739488,"05358060",2014,0,212,11,0.0235033259423503
"05","Bedburg, Stadt",80.33,23037,11427,11610,287,"50181",6.572075,50.992061,"05362004",2014,0,933,152,0.0405000651126449
"05","Bergheim, Stadt",96.34,59656,29328,30328,619,"50126",6.640252,50.955113,"05362008",2014,0,3346,865,0.0560882392382996
"05","Brühl, Stadt",36.12,43995,20891,23104,1218,"50321",6.902458,50.82949,"05362012",2014,0,1841,568,0.0418456642800318
"05","Elsdorf, Stadt",66.17,21083,10369,10714,319,"50189",6.567973,50.936059,"05362016",2014,0,1007,157,0.0477636010055495
"05","Erftstadt, Stadt",119.89,49179,23728,25451,410,"50374",6.775902,50.810823,"05362020",2014,0,1498,221,0.0304601557575388
"05","Frechen, Stadt",45.1,51510,24967,26543,1142,"50226",6.811192,50.909715,"05362024",2014,0,1902,498,0.036924868957484
"05","Hürth, Stadt",51.22,57925,28177,29748,1131,"50354",6.865451,50.869481,"05362028",2014,0,1933,419,0.033370738023306
"05","Kerpen, Kolpingstadt",113.92,64171,31532,32639,563,"50171",6.694948,50.869982,"05362032",2014,0,2874,711,0.0447865858409562
"05","Pulheim, Stadt",72.15,53345,25756,27589,739,"50259",6.800707,50.998416,"05362036",2014,0,1250,237,0.0234323741681507
"05","Wesseling, Stadt",23.37,35547,17601,17946,1521,"50389",6.979795,50.824146,"05362040",2014,0,1879,582,0.052859594339888
"05","Bad Münstereifel, Stadt",150.83,17083,8342,8741,113,"53902",6.765111,50.556858,"05366004",2014,0,427,29,0.0249956096704326
"05","Blankenheim",148.62,8336,4242,4094,56,"53945",6.645162,50.439106,"05366008",2014,0,221,19,0.0265115163147793
"05","Dahlem",95.21,4198,2060,2138,44,"53949",6.546603,50.386329,"05366012",2014,0,89,7,0.0212005717008099
"05","Euskirchen, Stadt",139.49,56077,27391,28686,402,"53879",6.786098,50.660933,"05366016",2014,0,2467,384,0.0439930809422758
"05","Hellenthal",137.83,7971,4030,3941,58,"53940",6.4342,50.490262,"05366020",2014,0,177,11,0.0222054949190817
"05","Kall",66.07,11103,5480,5623,168,"53925",6.558667,50.542174,"05366024",2014,0,330,27,0.0297216968386922
"05","Mechernich, Stadt",136.48,26882,13353,13529,197,"53894",6.653673,50.588604,"05366028",2014,0,859,86,0.0319544676735362
"05","Nettersheim",94.35,7416,3668,3748,79,"53947",6.627903,50.491983,"05366032",2014,0,143,11,0.0192826321467098
"05","Schleiden, Stadt",121.67,12869,6326,6543,106,"53937",6.47648,50.530044,"05366036",2014,0,380,37,0.0295283238790893
"05","Weilerswist",57.17,16444,8110,8334,288,"53919",6.839629,50.755939,"05366040",2014,0,510,57,0.0310143517392362
"05","Zülpich, Stadt",101.01,19779,9761,10018,196,"53909",6.651817,50.69303,"05366044",2014,0,598,52,0.0302340866575661
"05","Erkelenz, Stadt",117.34,42917,20847,22070,366,"41812",6.314104,51.078671,"05370004",2014,0,1354,152,0.0315492695202367
"05","Gangelt",48.72,11741,5808,5933,241,"52538",5.997397,50.992732,"05370008",2014,0,250,42,0.021292905203986
"05","Geilenkirchen, Stadt",83.2,26765,13324,13441,322,"52511",6.119722,50.964538,"05370012",2014,0,1010,139,0.0377358490566038
"05","Heinsberg, Stadt",92.21,41138,20065,21073,446,"52525",6.094538,51.061906,"05370016",2014,0,1680,246,0.0408381545043512
"05","Hückelhoven, Stadt",61.27,38946,19110,19836,636,"41836",6.221637,51.056835,"05370020",2014,0,1696,315,0.0435474759923997
"05","Selfkant",42.09,9988,5045,4943,237,"52538",5.916534,51.025526,"05370024",2014,0,218,56,0.0218261914297157
"05","Übach-Palenberg, Stadt",26.12,24025,11969,12056,920,"52531",6.118933,50.919252,"05370028",2014,0,1262,142,0.052528616024974
"05","Waldfeucht",30.27,8747,4362,4385,289,"52525",5.988264,51.066007,"05370032",2014,0,212,16,0.0242368812164171
"05","Wassenberg, Stadt",42.43,17375,8576,8799,409,"41849",6.155437,51.099956,"05370036",2014,0,607,54,0.0349352517985611
"05","Wegberg, Stadt",84.34,27668,13595,14073,328,"41844",6.276829,51.140129,"05370040",2014,0,899,97,0.0324924100043371
"05","Bergneustadt, Stadt",37.89,18865,9208,9657,498,"51702",7.648243,51.021026,"05374004",2014,0,862,233,0.0456930824277763
"05","Engelskirchen",63.03,19242,9350,9892,305,"51766",7.408515,50.988292,"05374008",2014,0,526,84,0.027336035755119
"05","Gummersbach, Stadt",95.42,49734,24415,25319,521,"51643",7.568149,51.028326,"05374012",2014,0,1842,348,0.037037037037037
"05","Hückeswagen, Schloss-Stadt",50.52,15029,7431,7598,297,"42499",7.334939,51.14861,"05374016",2014,0,532,55,0.0353982300884956
"05","Lindlar",85.88,21222,10359,10863,247,"51789",7.376293,51.019717,"05374020",2014,0,439,51,0.0206860804825181
"05","Marienheide",54.96,13502,6715,6787,246,"51709",7.531284,51.08374,"05374024",2014,0,360,53,0.0266627166345727
"05","Morsbach",55.96,10262,5125,5137,183,"51597",7.727424,50.864325,"05374028",2014,0,296,29,0.0288442798674722
"05","Nümbrecht",71.78,16748,8149,8599,233,"51588",7.540904,50.902351,"05374032",2014,0,431,38,0.0257344160496776
"05","Radevormwald, Stadt auf der Höhe",53.86,22115,10686,11429,411,"42477",7.355144,51.203463,"05374036",2014,0,784,173,0.0354510513226317
"05","Reichshof",114.66,18727,9404,9323,163,"51580",7.693676,50.955443,"05374040",2014,0,575,50,0.0307043306455919
"05","Waldbröl, Stadt",63.32,18689,9000,9689,295,"51545",7.617394,50.876593,"05374044",2014,0,723,85,0.0386858579913318
"05","Wiehl, Stadt",53.26,25149,12121,13028,472,"51674",7.547029,50.949871,"05374048",2014,0,622,62,0.0247325937413018
"05","Wipperfürth, Hansestadt",118.3,21334,10529,10805,180,"51688",7.398693,51.117041,"05374052",2014,0,628,119,0.0294365801068717
"05","Bergisch Gladbach, Stadt",83.09,109697,52431,57266,1320,"51465",7.136285,50.991687,"05378004",2014,0,4430,1073,0.0403839667447606
"05","Burscheid, Stadt",27.33,18166,8979,9187,665,"51399",7.113704,51.085749,"05378008",2014,0,620,129,0.0341296928327645
"05","Kürten",67.29,19553,9613,9940,291,"51515",7.264225,51.051583,"05378012",2014,0,524,47,0.0267989566818391
"05","Leichlingen (Rheinland), Blütenstadt",37.26,27825,13366,14459,747,"42799",7.014244,51.106014,"05378016",2014,0,765,121,0.0274932614555256
"05","Odenthal",39.87,14769,7195,7574,370,"51519",7.116919,51.032576,"05378020",2014,0,280,28,0.0189586295619202
"05","Overath, Stadt",68.87,26977,13243,13734,392,"51491",7.282487,50.933092,"05378024",2014,0,731,133,0.0270971568373059
"05","Rösrath, Stadt",38.8,28049,13758,14291,723,"51503",7.181947,50.895438,"05378028",2014,0,781,130,0.027844129915505
"05","Wermelskirchen, Stadt",74.8,34461,16707,17754,461,"42929",7.218288,51.140488,"05378032",2014,0,1131,172,0.0328197092365283
"05","Alfter",34.78,23153,11281,11872,666,"53347",7.013472,50.736995,"05382004",2014,0,585,107,0.0252667040988209
"05","Bad Honnef, Stadt",48.17,25078,11938,13140,521,"53604",7.229126,50.643591,"05382008",2014,0,622,110,0.0248026158385836
"05","Bornheim, Stadt",82.69,46623,22641,23982,564,"53332",6.984936,50.763796,"05382012",2014,0,1174,228,0.0251807048023508
"05","Eitorf",69.9,18471,9178,9293,264,"53783",7.449515,50.769915,"05382016",2014,0,804,221,0.0435276920578204
"05","Hennef (Sieg), Stadt",105.89,46399,22616,23783,438,"53773",7.282575,50.775911,"05382020",2014,0,1392,223,0.0300006465656587
"05","Königswinter, Stadt",76.17,40057,19437,20620,526,"53639",7.191597,50.676869,"05382024",2014,0,1132,264,0.028259729884914
"05","Lohmar, Stadt",65.62,29820,14580,15240,454,"53797",7.209401,50.839775,"05382028",2014,0,689,91,0.0231052984574111
"05","Meckenheim, Stadt",34.84,23806,11591,12215,683,"53340",7.022259,50.622043,"05382032",2014,0,715,186,0.0300344450978745
"05","Much",78.06,14243,6920,7323,182,"53804",7.407202,50.905488,"05382036",2014,0,397,31,0.0278733412904585
"05","Neunkirchen-Seelscheid",50.62,19546,9602,9944,386,"53819",7.33399,50.854572,"05382040",2014,0,475,42,0.0243016473958866
"05","Niederkassel, Stadt",35.79,37025,18137,18888,1035,"53859",7.037503,50.811921,"05382044",2014,0,909,213,0.0245509790681972
"05","Rheinbach, Stadt",69.72,26852,13206,13646,385,"53359",6.947218,50.626425,"05382048",2014,0,626,105,0.0233129748249665
"05","Ruppichteroth",61.96,10327,5035,5292,167,"53809",7.483618,50.843966,"05382052",2014,0,360,29,0.0348600755301636
"05","Sankt Augustin, Stadt",34.22,54631,26438,28193,1596,"53757",7.185259,50.77333,"05382056",2014,0,1957,427,0.0358221522578756
"05","Siegburg, Stadt",23.46,39878,19453,20425,1700,"53721",7.205269,50.796415,"05382060",2014,0,1802,441,0.0451878228597222
"05","Swisttal",62.22,17753,8708,9045,285,"53913",6.922541,50.690531,"05382064",2014,0,447,53,0.0251788430124486
"05","Troisdorf, Stadt",62.2,73494,35888,37606,1182,"53840",7.162309,50.812544,"05382068",2014,0,3114,834,0.0423708057800637
"05","Wachtberg",49.68,19964,9809,10155,402,"53343",7.125001,50.631215,"05382072",2014,0,369,55,0.0184832698857944
