,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden     Jahreszahlen 2012
03460004, Goldenstedt,202 ,5 ,28 ,55 ,42 ,27 ,0 ,2 ,8 ,6 ,93 ,3 ,18 ,29 ,24 ,10 ,0 ,1 ,3 ,3 ,109 ,2 ,10 ,26 ,18 ,17 ,0 ,1 ,4 ,3 
03460005, Holdorf,118 ,2 ,13 ,36 ,26 ,12 ,0 ,1 ,2 ,1 ,70 ,2 ,11 ,24 ,16 ,6 ,0 ,0 ,1 ,0 ,48 ,1 ,3 ,12 ,9 ,6 ,0 ,0 ,1 ,0 
03460006," Lohne (Oldenburg), Stadt",638 ,14 ,73 ,161 ,98 ,198 ,3 ,16 ,30 ,15 ,238 ,6 ,43 ,69 ,45 ,53 ,1 ,7 ,7 ,3 ,400 ,8 ,30 ,91 ,53 ,145 ,3 ,9 ,23 ,11 
03460007, Neuenkirchen-Vörden,162 ,3 ,21 ,50 ,31 ,23 ,0 ,2 ,4 ,3 ,81 ,3 ,15 ,27 ,18 ,6 ,0 ,1 ,1 ,1 ,80 ,1 ,6 ,23 ,12 ,16 ,0 ,1 ,2 ,2 
03460008, Steinfeld (Oldenburg),188 ,4 ,23 ,64 ,42 ,32 ,1 ,3 ,7 ,1 ,96 ,2 ,16 ,34 ,23 ,13 ,0 ,1 ,3 ,0 ,92 ,2 ,7 ,30 ,19 ,19 ,1 ,2 ,4 ,1 
03460009," Vechta, Stadt",804 ,20 ,113 ,193 ,120 ,205 ,5 ,27 ,32 ,20 ,322 ,8 ,64 ,82 ,56 ,62 ,1 ,13 ,9 ,7 ,482 ,12 ,49 ,111 ,64 ,143 ,5 ,14 ,23 ,14 
03460010, Visbek,156 ,5 ,22 ,48 ,32 ,23 ,0 ,3 ,4 ,1 ,75 ,3 ,15 ,28 ,19 ,8 ,0 ,1 ,2 ,0 ,80 ,2 ,7 ,20 ,13 ,15 ,0 ,1 ,3 ,1 
03461, Wesermarsch,"3,321 ",82 ,401 ,928 ,524 ,353 ,7 ,30 ,64 ,30 ,889 ,29 ,150 ,335 ,239 ,42 ,1 ,4 ,9 ,6 ,"2,433 ",53 ,251 ,593 ,285 ,311 ,6 ,26 ,55 ,24 
03461001, Berne,204 ,5 ,23 ,61 ,43 ,13 ,0 ,1 ,2 ,1 ,87 ,2 ,14 ,35 ,29 ,1 ,0 ,0 ,0 ,0 ,117 ,2 ,9 ,26 ,14 ,11 ,0 ,1 ,2 ,1 
03461002," Brake (Unterweser), Stadt",671 ,19 ,92 ,167 ,81 ,90 ,2 ,6 ,19 ,6 ,158 ,6 ,27 ,47 ,28 ,13 ,0 ,1 ,2 ,1 ,513 ,13 ,65 ,120 ,53 ,76 ,2 ,5 ,17 ,5 
03461003, Butjadingen,171 ,3 ,17 ,62 ,36 ,8 ,0 ,1 ,1 ,1 ,61 ,2 ,8 ,25 ,16 ,2 ,0 ,0 ,0 ,0 ,111 ,1 ,8 ,37 ,20 ,5 ,0 ,0 ,1 ,1 
03461004," Elsfleth, Stadt",330 ,9 ,42 ,82 ,43 ,36 ,1 ,4 ,5 ,2 ,96 ,3 ,14 ,36 ,23 ,5 ,0 ,0 ,1 ,1 ,235 ,6 ,28 ,46 ,20 ,32 ,1 ,4 ,4 ,1 
03461005, Jade,156 ,5 ,18 ,48 ,30 ,7 ,0 ,1 ,2 ,1 ,69 ,3 ,11 ,27 ,20 ,2 ,0 ,0 ,1 ,1 ,87 ,2 ,7 ,21 ,10 ,6 ,0 ,1 ,1 ,0 
03461006, Lemwerder,214 ,6 ,29 ,61 ,37 ,34 ,1 ,3 ,6 ,4 ,71 ,3 ,14 ,23 ,20 ,5 ,0 ,0 ,0 ,0 ,143 ,2 ,15 ,38 ,18 ,29 ,1 ,3 ,6 ,4 
03461007," Nordenham, Stadt","1,202 ",26 ,141 ,324 ,166 ,154 ,3 ,13 ,28 ,16 ,205 ,4 ,38 ,81 ,56 ,12 ,0 ,2 ,4 ,3 ,998 ,22 ,103 ,243 ,110 ,141 ,3 ,11 ,24 ,13 
03461008, Ovelgönne,156 ,4 ,18 ,51 ,36 ,5 ,0 ,0 ,1 ,0 ,71 ,3 ,10 ,30 ,22 ,1 ,0 ,0 ,0 ,0 ,86 ,2 ,7 ,21 ,14 ,4 ,0 ,0 ,1 ,0 
03461009, Stadland,216 ,4 ,21 ,71 ,51 ,7 ,0 ,2 ,0 ,0 ,72 ,2 ,12 ,30 ,23 ,1 ,0 ,0 ,0 ,0 ,144 ,2 ,8 ,41 ,28 ,6 ,0 ,1 ,0 ,0 
03462, Wittmund,"1,901 ",30 ,202 ,606 ,356 ,79 ,1 ,11 ,16 ,11 ,788 ,8 ,99 ,326 ,223 ,32 ,0 ,2 ,8 ,7 ,"1,113 ",22 ,103 ,280 ,133 ,46 ,0 ,8 ,8 ,4 
03462001, Blomberg,58 ,0 ,8 ,16 ,10 ,3 ,0 ,0 ,1 ,1 ,22 ,0 ,5 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,35 ,0 ,4 ,8 ,5 ,3 ,0 ,0 ,1 ,1 
03462002, Dunum,30 ,1 ,4 ,13 ,6 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,2 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,16 ,1 ,2 ,6 ,1 ,0 ,0 ,0 ,0 ,0 
03462003," Esens, Stadt",316 ,5 ,29 ,90 ,55 ,18 ,0 ,1 ,3 ,3 ,113 ,1 ,15 ,42 ,29 ,10 ,0 ,0 ,2 ,2 ,203 ,4 ,14 ,49 ,26 ,8 ,0 ,0 ,1 ,1 
03462004, Eversmeer,17 ,0 ,2 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
03462005, Friedeburg,259 ,6 ,30 ,93 ,62 ,8 ,0 ,2 ,2 ,2 ,135 ,3 ,20 ,59 ,46 ,2 ,0 ,1 ,0 ,0 ,124 ,4 ,10 ,34 ,16 ,6 ,0 ,1 ,2 ,1 
03462006, Holtgast,48 ,1 ,3 ,17 ,9 ,2 ,0 ,0 ,0 ,0 ,24 ,0 ,2 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,25 ,0 ,1 ,7 ,4 ,2 ,0 ,0 ,0 ,0 
03462007, Langeoog,63 ,0 ,5 ,21 ,11 ,6 ,0 ,0 ,2 ,2 ,52 ,0 ,4 ,16 ,9 ,6 ,0 ,0 ,2 ,2 ,11 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
03462008, Moorweg,26 ,0 ,4 ,8 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,0 
03462009, Nenndorf,23 ,1 ,4 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,11 ,1 ,2 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
03462010, Neuharlingersiel,25 ,0 ,2 ,10 ,6 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,1 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
03462011, Neuschoo,45 ,0 ,5 ,13 ,10 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,2 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,28 ,0 ,3 ,6 ,4 ,0 ,0 ,0 ,0 ,0 
03462012, Ochtersum,27 ,1 ,2 ,10 ,6 ,1 ,0 ,0 ,0 ,0 ,13 ,0 ,2 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,0 
03462013, Schweindorf,18 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
03462014, Spiekeroog,24 ,0 ,2 ,8 ,4 ,6 ,0 ,0 ,3 ,2 ,23 ,0 ,2 ,8 ,4 ,5 ,0 ,0 ,3 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
03462015, Stedesdorf,51 ,0 ,4 ,16 ,9 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,3 ,11 ,7 ,0 ,0 ,0 ,0 ,0 ,28 ,0 ,2 ,6 ,2 ,0 ,0 ,0 ,0 ,0 
03462016, Utarp,22 ,1 ,2 ,9 ,4 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,1 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
03462017, Werdum,22 ,1 ,3 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,1 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
03462018, Westerholt,89 ,1 ,11 ,29 ,14 ,3 ,0 ,1 ,0 ,0 ,31 ,0 ,4 ,15 ,9 ,1 ,0 ,0 ,0 ,0 ,58 ,1 ,7 ,14 ,5 ,2 ,0 ,1 ,0 ,0 
03462019," Wittmund, Stadt",735 ,11 ,81 ,231 ,133 ,31 ,1 ,6 ,4 ,2 ,243 ,2 ,29 ,107 ,74 ,7 ,0 ,0 ,1 ,1 ,491 ,10 ,52 ,124 ,59 ,24 ,0 ,6 ,3 ,1 
04, Bremen,"36,826 ",536 ,"3,369 ","9,856 ","5,238 ","8,238 ",120 ,611 ,"1,622 ",797 ,"6,589 ",69 ,860 ,"2,138 ","1,455 ",923 ,7 ,94 ,189 ,112 ,"30,238 ",467 ,"2,510 ","7,718 ","3,783 ","7,315 ",113 ,517 ,"1,433 ",685 
04011000," Bremen, Stadt","28,521 ",387 ,"2,532 ","7,562 ","4,027 ","6,928 ",98 ,514 ,"1,358 ",672 ,"5,518 ",55 ,654 ,"1,769 ","1,194 ",795 ,6 ,77 ,152 ,90 ,"23,002 ",332 ,"1,878 ","5,793 ","2,832 ","6,133 ",92 ,437 ,"1,206 ",582 
04012000," Bremerhaven, Stadt","8,305 ",149 ,837 ,"2,293 ","1,211 ","1,310 ",22 ,97 ,264 ,124 ,"1,070 ",14 ,206 ,369 ,260 ,128 ,1 ,17 ,38 ,21 ,"7,235 ",135 ,631 ,"1,924 ",950 ,"1,183 ",21 ,80 ,227 ,103 
05, Nordrhein-Westfalen,"733,276 ","11,924 ","71,241 ","213,430 ","122,545 ","157,574 ","2,330 ","12,228 ","32,087 ","16,872 ","192,038 ","2,366 ","26,490 ","70,758 ","50,136 ","24,936 ",276 ,"3,487 ","5,758 ","3,925 ","541,238 ","9,557 ","44,751 ","142,672 ","72,409 ","132,638 ","2,054 ","8,741 ","26,329 ","12,946 "
051, Reg.-Bez. Düsseldorf,"240,317 ","3,754 ","21,893 ","70,159 ","39,616 ","56,292 ",728 ,"3,981 ","11,851 ","6,215 ","57,223 ",652 ,"7,370 ","21,744 ","15,431 ","8,458 ",76 ,"1,093 ","2,067 ","1,429 ","183,094 ","3,102 ","14,523 ","48,415 ","24,185 ","47,834 ",652 ,"2,887 ","9,784 ","4,787 "
05111000," Düsseldorf, Stadt","27,245 ",282 ,"1,655 ","8,255 ","4,477 ","8,424 ",87 ,438 ,"2,058 ","1,065 ","5,972 ",31 ,488 ,"2,059 ","1,412 ","1,186 ",5 ,97 ,328 ,225 ,"21,274 ",251 ,"1,168 ","6,196 ","3,065 ","7,238 ",82 ,341 ,"1,730 ",840 
05112000," Duisburg, Stadt","31,228 ",494 ,"2,943 ","8,306 ","4,567 ","8,601 ",111 ,664 ,"1,458 ",735 ,"5,764 ",54 ,884 ,"2,132 ","1,572 ","1,086 ",8 ,192 ,233 ,165 ,"25,463 ",440 ,"2,060 ","6,175 ","2,996 ","7,514 ",103 ,472 ,"1,225 ",570 
05113000," Essen, Stadt","35,641 ",508 ,"3,270 ","10,183 ","5,672 ","8,116 ",98 ,594 ,"1,595 ",805 ,"6,553 ",70 ,830 ,"2,419 ","1,724 ",847 ,7 ,106 ,153 ,100 ,"29,088 ",438 ,"2,440 ","7,764 ","3,948 ","7,269 ",91 ,488 ,"1,442 ",705 
05114000," Krefeld, Stadt","12,084 ",142 ,924 ,"3,691 ","2,076 ","2,364 ",24 ,142 ,566 ,319 ,"2,865 ",34 ,337 ,"1,120 ",801 ,406 ,5 ,47 ,116 ,85 ,"9,219 ",108 ,587 ,"2,571 ","1,275 ","1,957 ",19 ,94 ,450 ,234 
05116000," Mönchengladbach, Stadt","14,640 ",347 ,"1,634 ","3,876 ","2,156 ","2,920 ",51 ,229 ,570 ,305 ,"3,044 ",43 ,419 ,"1,151 ",790 ,399 ,3 ,44 ,109 ,80 ,"11,596 ",304 ,"1,215 ","2,725 ","1,365 ","2,521 ",48 ,186 ,461 ,225 
05117000," Mülheim an der Ruhr, Stadt","6,499 ",25 ,268 ,"2,266 ","1,394 ","1,877 ",3 ,50 ,471 ,277 ,"1,480 ",11 ,192 ,550 ,392 ,203 ,0 ,26 ,38 ,25 ,"5,019 ",14 ,75 ,"1,716 ","1,002 ","1,675 ",2 ,23 ,433 ,252 
05119000," Oberhausen, Stadt","12,540 ",205 ,"1,204 ","3,648 ","2,020 ","2,918 ",54 ,261 ,509 ,246 ,"2,234 ",25 ,353 ,832 ,621 ,318 ,4 ,59 ,65 ,43 ,"10,306 ",180 ,851 ,"2,815 ","1,399 ","2,600 ",50 ,203 ,444 ,203 
05120000," Remscheid, Stadt","5,206 ",82 ,510 ,"1,475 ",855 ,"1,401 ",18 ,122 ,301 ,168 ,"1,349 ",20 ,193 ,553 ,411 ,261 ,4 ,47 ,71 ,52 ,"3,856 ",62 ,316 ,923 ,443 ,"1,140 ",14 ,75 ,231 ,115 
05122000," Solingen, Klingenstadt","6,842 ",131 ,733 ,"2,006 ","1,141 ","1,883 ",28 ,172 ,454 ,265 ,"1,987 ",32 ,285 ,704 ,495 ,410 ,6 ,68 ,100 ,74 ,"4,855 ",99 ,449 ,"1,302 ",646 ,"1,473 ",22 ,104 ,354 ,190 
05124000," Wuppertal, Stadt","20,766 ",443 ,"2,186 ","5,189 ","2,752 ","5,672 ",88 ,426 ,"1,136 ",560 ,"4,301 ",57 ,530 ,"1,582 ","1,124 ",799 ,12 ,98 ,193 ,135 ,"16,465 ",387 ,"1,656 ","3,607 ","1,628 ","4,873 ",76 ,328 ,943 ,425 
05154, Kleve,"9,220 ",160 ,"1,056 ","2,984 ","1,782 ","1,287 ",19 ,95 ,325 ,186 ,"3,878 ",47 ,552 ,"1,355 ",910 ,539 ,2 ,38 ,135 ,86 ,"5,342 ",113 ,504 ,"1,629 ",872 ,748 ,17 ,58 ,190 ,100 
05154004, Bedburg-Hau,184 ,3 ,22 ,67 ,41 ,22 ,1 ,2 ,5 ,4 ,115 ,1 ,14 ,45 ,30 ,13 ,0 ,0 ,4 ,3 ,69 ,2 ,8 ,23 ,11 ,9 ,1 ,1 ,1 ,1 
05154008," Emmerich am Rhein, Stadt","1,154 ",13 ,97 ,417 ,250 ,263 ,1 ,14 ,74 ,45 ,462 ,2 ,62 ,138 ,91 ,133 ,0 ,11 ,24 ,14 ,692 ,10 ,35 ,278 ,159 ,130 ,1 ,3 ,50 ,31 
05154012," Geldern, Stadt","1,148 ",23 ,153 ,342 ,202 ,126 ,4 ,15 ,28 ,13 ,397 ,5 ,61 ,149 ,105 ,34 ,0 ,2 ,11 ,6 ,751 ,18 ,92 ,192 ,97 ,92 ,3 ,12 ,17 ,7 
05154016," Goch, Stadt","1,035 ",20 ,127 ,305 ,170 ,131 ,2 ,9 ,40 ,23 ,500 ,8 ,63 ,178 ,110 ,63 ,0 ,4 ,22 ,15 ,535 ,12 ,64 ,127 ,60 ,68 ,2 ,6 ,18 ,8 
05154020, Issum,242 ,2 ,23 ,101 ,61 ,21 ,0 ,1 ,7 ,6 ,116 ,1 ,15 ,57 ,42 ,8 ,0 ,0 ,4 ,4 ,126 ,1 ,8 ,44 ,19 ,13 ,0 ,0 ,2 ,2 
05154024," Kalkar, Stadt",269 ,6 ,43 ,105 ,71 ,24 ,1 ,2 ,8 ,5 ,174 ,3 ,32 ,65 ,44 ,12 ,0 ,1 ,5 ,4 ,95 ,3 ,12 ,40 ,26 ,12 ,0 ,2 ,3 ,1 
05154028, Kerken,191 ,2 ,25 ,81 ,55 ,6 ,0 ,0 ,2 ,1 ,138 ,1 ,20 ,65 ,47 ,4 ,0 ,0 ,2 ,1 ,54 ,1 ,5 ,16 ,7 ,3 ,0 ,0 ,0 ,0 
05154032," Kevelaer, Stadt",850 ,12 ,86 ,296 ,179 ,121 ,0 ,9 ,32 ,16 ,384 ,2 ,42 ,128 ,81 ,45 ,0 ,3 ,12 ,7 ,466 ,10 ,44 ,168 ,98 ,75 ,0 ,6 ,20 ,10 
05154036," Kleve, Stadt","2,228 ",41 ,242 ,616 ,347 ,344 ,5 ,26 ,72 ,39 ,641 ,11 ,112 ,181 ,120 ,117 ,0 ,11 ,23 ,16 ,"1,587 ",30 ,131 ,435 ,227 ,227 ,5 ,15 ,48 ,23 
05154040, Kranenburg,169 ,2 ,24 ,60 ,42 ,41 ,0 ,2 ,10 ,6 ,99 ,1 ,12 ,33 ,23 ,28 ,0 ,1 ,9 ,6 ,71 ,1 ,11 ,27 ,19 ,14 ,0 ,1 ,1 ,0 
05154044," Rees, Stadt",680 ,13 ,92 ,205 ,100 ,58 ,2 ,5 ,15 ,6 ,249 ,2 ,46 ,88 ,53 ,16 ,0 ,1 ,4 ,3 ,430 ,11 ,46 ,117 ,47 ,41 ,2 ,4 ,11 ,4 
05154048, Rheurdt,121 ,2 ,11 ,46 ,34 ,5 ,0 ,1 ,1 ,0 ,64 ,1 ,8 ,26 ,19 ,2 ,0 ,0 ,0 ,0 ,56 ,1 ,3 ,21 ,15 ,3 ,0 ,1 ,0 ,0 
05154052," Straelen, Stadt",325 ,4 ,30 ,119 ,82 ,41 ,1 ,4 ,8 ,6 ,164 ,1 ,19 ,60 ,46 ,18 ,0 ,1 ,3 ,2 ,161 ,3 ,11 ,59 ,36 ,22 ,1 ,3 ,5 ,3 
05154056, Uedem,176 ,4 ,26 ,61 ,36 ,18 ,0 ,2 ,5 ,3 ,98 ,2 ,15 ,36 ,22 ,8 ,0 ,1 ,2 ,1 ,78 ,2 ,11 ,25 ,14 ,10 ,0 ,1 ,4 ,2 
05154060, Wachtendonk,122 ,1 ,8 ,60 ,44 ,12 ,0 ,0 ,4 ,3 ,107 ,1 ,8 ,52 ,39 ,9 ,0 ,0 ,2 ,0 ,14 ,0 ,0 ,8 ,5 ,3 ,0 ,0 ,2 ,2 
05154064, Weeze,326 ,11 ,48 ,105 ,68 ,55 ,1 ,4 ,15 ,9 ,170 ,3 ,25 ,56 ,37 ,30 ,0 ,1 ,8 ,4 ,156 ,8 ,23 ,49 ,31 ,25 ,1 ,3 ,7 ,5 
05158, Mettmann,"17,151 ",247 ,"1,483 ","5,422 ","3,116 ","3,916 ",54 ,280 ,907 ,499 ,"4,810 ",47 ,576 ,"2,010 ","1,415 ",668 ,6 ,87 ,195 ,141 ,"12,342 ",200 ,908 ,"3,413 ","1,700 ","3,249 ",47 ,193 ,712 ,358 
05158004," Erkrath, Stadt","1,954 ",36 ,167 ,594 ,329 ,395 ,8 ,24 ,91 ,55 ,429 ,5 ,50 ,180 ,131 ,49 ,0 ,5 ,18 ,14 ,"1,524 ",31 ,117 ,414 ,197 ,346 ,8 ,19 ,73 ,41 
05158008," Haan, Stadt","1,012 ",17 ,98 ,316 ,178 ,215 ,2 ,18 ,48 ,26 ,286 ,2 ,31 ,123 ,87 ,35 ,0 ,7 ,8 ,6 ,726 ,15 ,67 ,193 ,91 ,181 ,2 ,12 ,40 ,20 
05158012," Heiligenhaus, Stadt","1,058 ",17 ,85 ,322 ,173 ,300 ,5 ,24 ,49 ,22 ,272 ,3 ,34 ,111 ,78 ,47 ,1 ,9 ,12 ,8 ,786 ,14 ,51 ,210 ,95 ,253 ,4 ,15 ,36 ,14 
05158016," Hilden, Stadt","1,762 ",24 ,158 ,578 ,332 ,402 ,6 ,36 ,98 ,51 ,542 ,4 ,58 ,220 ,147 ,75 ,1 ,9 ,20 ,13 ,"1,220 ",20 ,100 ,358 ,185 ,328 ,6 ,27 ,78 ,38 
05158020," Langenfeld (Rheinland), Stadt","1,522 ",17 ,129 ,515 ,308 ,279 ,2 ,17 ,70 ,38 ,553 ,7 ,70 ,220 ,159 ,62 ,0 ,7 ,14 ,12 ,968 ,10 ,59 ,295 ,149 ,217 ,1 ,9 ,57 ,26 
05158024," Mettmann, Stadt","1,260 ",18 ,109 ,409 ,240 ,254 ,4 ,16 ,72 ,42 ,376 ,4 ,44 ,149 ,102 ,50 ,1 ,5 ,17 ,12 ,883 ,14 ,65 ,260 ,138 ,204 ,3 ,11 ,56 ,30 
05158026," Monheim am Rhein, Stadt","1,649 ",23 ,149 ,466 ,264 ,414 ,6 ,28 ,86 ,42 ,423 ,5 ,56 ,172 ,122 ,55 ,0 ,6 ,16 ,11 ,"1,226 ",18 ,94 ,294 ,141 ,359 ,5 ,22 ,70 ,31 
05158028," Ratingen, Stadt","2,889 ",22 ,190 ,944 ,560 ,667 ,6 ,35 ,176 ,103 ,778 ,5 ,80 ,333 ,238 ,95 ,0 ,10 ,23 ,16 ,"2,111 ",17 ,110 ,611 ,322 ,572 ,6 ,25 ,153 ,87 
05158032," Velbert, Stadt","3,380 ",62 ,322 ,"1,058 ",598 ,820 ,13 ,67 ,187 ,106 ,915 ,11 ,118 ,388 ,272 ,168 ,2 ,23 ,60 ,43 ,"2,466 ",51 ,203 ,670 ,326 ,652 ,11 ,44 ,127 ,63 
05158036," Wülfrath, Stadt",665 ,13 ,77 ,220 ,133 ,170 ,2 ,16 ,30 ,15 ,235 ,3 ,34 ,114 ,79 ,33 ,1 ,6 ,8 ,6 ,431 ,9 ,43 ,106 ,55 ,137 ,1 ,10 ,22 ,9 
05162, Rhein-Kreis Neuss,"13,584 ",198 ,"1,186 ","4,402 ","2,655 ","2,823 ",30 ,175 ,690 ,378 ,"4,437 ",61 ,536 ,"1,755 ","1,252 ",565 ,6 ,69 ,147 ,103 ,"9,148 ",138 ,650 ,"2,648 ","1,403 ","2,259 ",24 ,106 ,543 ,275 
05162004," Dormagen, Stadt","1,606 ",32 ,168 ,509 ,322 ,313 ,6 ,27 ,68 ,42 ,574 ,11 ,79 ,222 ,160 ,63 ,1 ,7 ,18 ,12 ,"1,032 ",21 ,89 ,287 ,161 ,250 ,5 ,20 ,50 ,30 
05162008," Grevenbroich, Stadt","1,971 ",25 ,174 ,665 ,411 ,369 ,3 ,27 ,96 ,55 ,707 ,13 ,107 ,280 ,210 ,96 ,2 ,19 ,22 ,15 ,"1,264 ",12 ,67 ,384 ,201 ,273 ,2 ,8 ,74 ,39 
05162012, Jüchen,544 ,6 ,40 ,198 ,115 ,42 ,0 ,2 ,7 ,1 ,229 ,2 ,24 ,98 ,69 ,11 ,0 ,2 ,1 ,0 ,316 ,4 ,16 ,101 ,46 ,31 ,0 ,1 ,6 ,1 
05162016," Kaarst, Stadt","1,049 ",12 ,81 ,394 ,250 ,171 ,2 ,11 ,40 ,24 ,427 ,3 ,39 ,184 ,135 ,41 ,0 ,4 ,15 ,12 ,622 ,9 ,42 ,210 ,114 ,130 ,2 ,7 ,25 ,12 
05162020," Korschenbroich, Stadt",609 ,10 ,51 ,236 ,152 ,66 ,1 ,3 ,20 ,8 ,298 ,4 ,31 ,133 ,96 ,16 ,0 ,1 ,4 ,2 ,311 ,5 ,21 ,103 ,56 ,50 ,1 ,2 ,16 ,6 
05162022," Meerbusch, Stadt","1,326 ",8 ,94 ,482 ,296 ,260 ,1 ,10 ,67 ,38 ,507 ,2 ,41 ,210 ,148 ,68 ,0 ,4 ,15 ,10 ,819 ,6 ,53 ,272 ,148 ,192 ,1 ,6 ,52 ,29 
05162024," Neuss, Stadt","6,258 ",104 ,557 ,"1,840 ","1,060 ","1,586 ",17 ,94 ,388 ,208 ,"1,577 ",24 ,200 ,577 ,395 ,265 ,3 ,32 ,71 ,51 ,"4,681 ",81 ,358 ,"1,264 ",665 ,"1,321 ",14 ,63 ,317 ,157 
05162028, Rommerskirchen,222 ,2 ,21 ,77 ,50 ,16 ,0 ,1 ,5 ,2 ,118 ,1 ,15 ,50 ,39 ,4 ,0 ,1 ,1 ,1 ,104 ,1 ,6 ,27 ,11 ,12 ,0 ,0 ,4 ,1 
05166, Viersen,"11,036 ",231 ,"1,172 ","3,432 ","2,059 ","1,596 ",26 ,116 ,338 ,182 ,"4,029 ",74 ,518 ,"1,698 ","1,173 ",381 ,6 ,42 ,103 ,61 ,"7,007 ",157 ,653 ,"1,734 ",886 ,"1,215 ",20 ,74 ,235 ,121 
05166004," Brüggen, Burggemeinde",583 ,16 ,63 ,178 ,110 ,83 ,3 ,9 ,13 ,10 ,241 ,4 ,28 ,105 ,74 ,16 ,1 ,2 ,3 ,3 ,342 ,11 ,35 ,73 ,37 ,66 ,3 ,7 ,10 ,7 
05166008," Grefrath, Sport- u. Freiz.gem.",415 ,10 ,52 ,151 ,90 ,40 ,1 ,3 ,10 ,4 ,210 ,5 ,33 ,97 ,67 ,13 ,0 ,0 ,6 ,3 ,205 ,5 ,20 ,54 ,23 ,27 ,1 ,2 ,4 ,1 
05166012," Kempen, Stadt","1,132 ",22 ,123 ,360 ,217 ,140 ,3 ,12 ,27 ,13 ,424 ,8 ,57 ,183 ,129 ,30 ,0 ,4 ,7 ,3 ,708 ,14 ,66 ,177 ,88 ,110 ,3 ,8 ,20 ,9 
05166016," Nettetal, Stadt","1,716 ",44 ,195 ,520 ,314 ,326 ,7 ,29 ,64 ,33 ,628 ,16 ,82 ,247 ,166 ,92 ,2 ,11 ,20 ,11 ,"1,087 ",28 ,112 ,273 ,147 ,234 ,4 ,18 ,45 ,22 
05166020, Niederkrüchten,380 ,7 ,37 ,139 ,87 ,40 ,1 ,2 ,10 ,8 ,222 ,5 ,24 ,98 ,63 ,22 ,0 ,1 ,6 ,6 ,158 ,2 ,13 ,40 ,24 ,18 ,0 ,1 ,4 ,2 
05166024, Schwalmtal,649 ,12 ,68 ,209 ,129 ,70 ,0 ,5 ,14 ,7 ,281 ,5 ,34 ,115 ,80 ,30 ,0 ,4 ,8 ,4 ,368 ,7 ,34 ,94 ,48 ,40 ,0 ,1 ,6 ,3 
05166028," Tönisvorst, Stadt",833 ,12 ,71 ,283 ,190 ,109 ,1 ,5 ,26 ,15 ,341 ,3 ,34 ,167 ,123 ,25 ,0 ,2 ,9 ,7 ,492 ,9 ,36 ,116 ,67 ,84 ,1 ,3 ,17 ,8 
05166032," Viersen, Stadt","4,056 ",90 ,445 ,"1,175 ",653 ,606 ,8 ,40 ,127 ,66 ,"1,131 ",21 ,162 ,448 ,303 ,117 ,2 ,14 ,34 ,19 ,"2,925 ",69 ,282 ,726 ,350 ,489 ,7 ,25 ,94 ,48 
05166036," Willich, Stadt","1,273 ",19 ,118 ,418 ,269 ,183 ,2 ,12 ,46 ,26 ,550 ,8 ,63 ,237 ,167 ,36 ,1 ,4 ,9 ,6 ,722 ,12 ,55 ,181 ,102 ,147 ,2 ,8 ,37 ,20 
