,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden     Jahreszahlen 2014
05162012, Jüchen,575 ,4 ,42 ,223 ,133 ,54 ,0 ,2 ,14 ,4 ,256 ,2 ,26 ,116 ,80 ,16 ,0 ,1 ,2 ,1 ,320 ,2 ,16 ,107 ,53 ,38 ,0 ,1 ,12 ,3 
05162016," Kaarst, Stadt","1,106 ",9 ,75 ,429 ,283 ,190 ,1 ,11 ,45 ,24 ,464 ,4 ,46 ,200 ,148 ,44 ,0 ,6 ,13 ,6 ,641 ,5 ,29 ,229 ,134 ,147 ,1 ,4 ,33 ,18 
05162020," Korschenbroich, Stadt",687 ,8 ,48 ,294 ,204 ,82 ,1 ,4 ,28 ,18 ,357 ,3 ,31 ,174 ,129 ,29 ,0 ,2 ,11 ,10 ,330 ,5 ,17 ,121 ,75 ,53 ,1 ,2 ,17 ,9 
05162022," Meerbusch, Stadt","1,397 ",9 ,85 ,515 ,329 ,289 ,1 ,12 ,77 ,48 ,514 ,4 ,46 ,218 ,158 ,70 ,0 ,6 ,19 ,14 ,883 ,6 ,39 ,297 ,170 ,219 ,1 ,5 ,59 ,34 
05162024," Neuss, Stadt","7,015 ",92 ,510 ,"2,038 ","1,216 ","1,871 ",18 ,87 ,432 ,220 ,"1,778 ",28 ,210 ,632 ,444 ,302 ,3 ,24 ,71 ,41 ,"5,238 ",65 ,301 ,"1,406 ",773 ,"1,568 ",16 ,62 ,360 ,179 
05162028, Rommerskirchen,274 ,7 ,26 ,93 ,58 ,30 ,0 ,2 ,11 ,5 ,151 ,3 ,18 ,65 ,46 ,12 ,0 ,1 ,4 ,2 ,123 ,4 ,8 ,28 ,12 ,18 ,0 ,1 ,6 ,2 
05166, Viersen,"11,301 ",204 ,"1,177 ","3,796 ","2,365 ","1,749 ",22 ,128 ,422 ,230 ,"4,246 ",68 ,573 ,"1,800 ","1,285 ",457 ,6 ,49 ,135 ,87 ,"7,055 ",136 ,604 ,"1,996 ","1,080 ","1,292 ",16 ,78 ,287 ,143 
05166004," Brüggen, Burggemeinde",550 ,11 ,56 ,191 ,121 ,90 ,2 ,9 ,19 ,10 ,235 ,3 ,28 ,107 ,81 ,23 ,1 ,3 ,8 ,5 ,315 ,9 ,28 ,84 ,41 ,66 ,1 ,6 ,11 ,4 
05166008," Grefrath, Sport- u. Freiz.gem.",418 ,5 ,61 ,148 ,91 ,40 ,0 ,4 ,11 ,7 ,208 ,3 ,44 ,85 ,60 ,17 ,0 ,2 ,7 ,6 ,209 ,2 ,17 ,63 ,31 ,23 ,0 ,2 ,3 ,1 
05166012," Kempen, Stadt","1,164 ",19 ,122 ,429 ,273 ,148 ,1 ,8 ,44 ,23 ,475 ,6 ,63 ,217 ,161 ,36 ,0 ,3 ,11 ,7 ,689 ,12 ,58 ,212 ,112 ,112 ,0 ,5 ,33 ,16 
05166016," Nettetal, Stadt","1,755 ",30 ,185 ,601 ,374 ,350 ,3 ,28 ,75 ,42 ,686 ,13 ,91 ,274 ,186 ,121 ,1 ,15 ,26 ,17 ,"1,070 ",17 ,94 ,328 ,188 ,229 ,2 ,13 ,48 ,25 
05166020, Niederkrüchten,449 ,9 ,42 ,176 ,121 ,68 ,2 ,6 ,22 ,15 ,237 ,4 ,24 ,122 ,94 ,26 ,0 ,1 ,15 ,10 ,212 ,4 ,18 ,54 ,27 ,42 ,1 ,4 ,8 ,5 
05166024, Schwalmtal,681 ,16 ,76 ,236 ,148 ,79 ,0 ,5 ,20 ,11 ,288 ,5 ,38 ,136 ,99 ,25 ,0 ,1 ,9 ,6 ,393 ,11 ,39 ,100 ,49 ,54 ,0 ,4 ,11 ,5 
05166028," Tönisvorst, Stadt",909 ,10 ,70 ,324 ,226 ,137 ,1 ,5 ,41 ,24 ,347 ,4 ,41 ,149 ,113 ,31 ,0 ,2 ,11 ,6 ,562 ,6 ,29 ,175 ,113 ,106 ,0 ,3 ,30 ,18 
05166032," Viersen, Stadt","4,021 ",86 ,440 ,"1,224 ",724 ,641 ,11 ,46 ,141 ,73 ,"1,133 ",22 ,170 ,456 ,323 ,125 ,2 ,15 ,33 ,22 ,"2,888 ",64 ,270 ,768 ,401 ,516 ,9 ,31 ,108 ,51 
05166036," Willich, Stadt","1,354 ",18 ,126 ,465 ,286 ,196 ,3 ,16 ,49 ,25 ,636 ,7 ,75 ,254 ,168 ,53 ,1 ,7 ,15 ,7 ,718 ,11 ,52 ,211 ,118 ,143 ,2 ,9 ,34 ,18 
05170, Wesel,"18,398 ",302 ,"1,968 ","5,698 ","3,303 ","3,063 ",51 ,288 ,608 ,292 ,"4,954 ",38 ,694 ,"2,002 ","1,454 ",449 ,2 ,72 ,96 ,58 ,"13,444 ",264 ,"1,274 ","3,696 ","1,849 ","2,614 ",50 ,215 ,512 ,234 
05170004, Alpen,229 ,4 ,24 ,93 ,59 ,19 ,0 ,2 ,7 ,5 ,119 ,1 ,14 ,55 ,38 ,7 ,0 ,1 ,2 ,1 ,110 ,2 ,10 ,38 ,21 ,12 ,0 ,1 ,4 ,4 
05170008," Dinslaken, Stadt","2,927 ",50 ,329 ,843 ,500 ,507 ,14 ,62 ,77 ,40 ,693 ,6 ,94 ,284 ,214 ,59 ,0 ,9 ,12 ,7 ,"2,235 ",44 ,235 ,559 ,286 ,448 ,13 ,53 ,65 ,33 
05170012," Hamminkeln, Stadt",613 ,5 ,56 ,201 ,126 ,46 ,0 ,3 ,7 ,2 ,272 ,3 ,35 ,121 ,87 ,11 ,0 ,1 ,3 ,2 ,342 ,2 ,21 ,80 ,39 ,34 ,0 ,2 ,4 ,0 
05170016, Hünxe,269 ,1 ,21 ,104 ,62 ,17 ,0 ,1 ,3 ,1 ,132 ,0 ,15 ,61 ,42 ,5 ,0 ,0 ,1 ,1 ,137 ,0 ,6 ,43 ,20 ,12 ,0 ,1 ,2 ,0 
05170020," Kamp-Lintfort, Stadt","1,948 ",39 ,231 ,525 ,276 ,381 ,4 ,32 ,66 ,32 ,455 ,4 ,86 ,140 ,89 ,73 ,0 ,15 ,10 ,4 ,"1,493 ",36 ,145 ,384 ,187 ,308 ,4 ,17 ,56 ,28 
05170024," Moers, Stadt","4,890 ",70 ,517 ,"1,472 ",848 ,"1,121 ",17 ,107 ,230 ,104 ,"1,160 ",5 ,162 ,448 ,336 ,146 ,1 ,26 ,27 ,18 ,"3,730 ",65 ,354 ,"1,024 ",512 ,975 ,16 ,81 ,204 ,86 
05170028," Neukirchen-Vluyn, Stadt",993 ,16 ,94 ,336 ,225 ,133 ,2 ,11 ,27 ,19 ,273 ,1 ,38 ,111 ,82 ,19 ,0 ,4 ,4 ,2 ,720 ,15 ,56 ,226 ,143 ,114 ,2 ,7 ,23 ,17 
05170032," Rheinberg, Stadt",859 ,17 ,98 ,307 ,178 ,90 ,3 ,12 ,22 ,15 ,299 ,3 ,38 ,127 ,90 ,18 ,0 ,2 ,7 ,4 ,559 ,13 ,60 ,180 ,88 ,72 ,3 ,10 ,15 ,10 
05170036, Schermbeck,284 ,5 ,27 ,111 ,71 ,28 ,0 ,2 ,3 ,1 ,140 ,1 ,12 ,70 ,52 ,7 ,0 ,0 ,2 ,1 ,144 ,4 ,15 ,40 ,19 ,22 ,0 ,1 ,1 ,0 
05170040, Sonsbeck,206 ,5 ,24 ,65 ,37 ,15 ,0 ,1 ,4 ,1 ,83 ,1 ,12 ,32 ,22 ,4 ,0 ,0 ,2 ,0 ,124 ,4 ,12 ,32 ,15 ,11 ,0 ,1 ,2 ,1 
05170044," Voerde (Niederrhein), Stadt","1,477 ",28 ,153 ,481 ,291 ,212 ,4 ,16 ,49 ,21 ,404 ,4 ,57 ,170 ,129 ,32 ,0 ,3 ,7 ,5 ,"1,073 ",24 ,96 ,311 ,162 ,181 ,4 ,13 ,42 ,16 
05170048," Wesel, Stadt","3,159 ",50 ,329 ,949 ,504 ,439 ,6 ,32 ,92 ,40 ,693 ,6 ,100 ,278 ,200 ,50 ,0 ,8 ,13 ,8 ,"2,466 ",44 ,229 ,671 ,304 ,390 ,6 ,24 ,79 ,32 
05170052," Xanten, Stadt",543 ,12 ,66 ,211 ,126 ,55 ,2 ,6 ,20 ,11 ,231 ,2 ,30 ,104 ,72 ,18 ,0 ,1 ,6 ,4 ,312 ,10 ,36 ,107 ,54 ,37 ,2 ,5 ,14 ,7 
053, Reg.-Bez. Köln,"178,493 ","2,750 ","16,188 ","53,285 ","31,696 ","43,220 ",606 ,"3,142 ","9,684 ","5,286 ","51,652 ",541 ,"6,035 ","18,530 ","12,945 ","7,582 ",63 ,845 ,"1,723 ","1,094 ","126,841 ","2,209 ","10,153 ","34,755 ","18,751 ","35,639 ",543 ,"2,297 ","7,961 ","4,192 "
05314000," Bonn, Stadt","11,733 ",145 ,880 ,"3,317 ","1,931 ","2,974 ",34 ,184 ,707 ,386 ,"3,176 ",25 ,277 ,897 ,574 ,524 ,4 ,45 ,101 ,59 ,"8,558 ",120 ,603 ,"2,420 ","1,357 ","2,450 ",30 ,138 ,606 ,326 
05315000," Köln, Stadt","53,054 ",641 ,"3,578 ","14,968 ","8,527 ","17,133 ",210 ,"1,041 ","3,813 ","2,121 ","13,056 ",90 ,"1,265 ","3,560 ","2,346 ","2,768 ",16 ,308 ,566 ,349 ,"39,998 ",551 ,"2,313 ","11,408 ","6,181 ","14,365 ",194 ,733 ,"3,248 ","1,772 "
05316000," Leverkusen, Stadt","7,138 ",105 ,739 ,"1,980 ","1,224 ","1,925 ",23 ,156 ,358 ,193 ,"1,990 ",27 ,253 ,778 ,595 ,304 ,2 ,31 ,62 ,44 ,"5,148 ",78 ,486 ,"1,202 ",629 ,"1,621 ",22 ,125 ,295 ,149 
05334, Städteregion Aachen,"25,398 ",418 ,"2,336 ","7,440 ","4,265 ","5,903 ",97 ,468 ,"1,284 ",640 ,"6,455 ",70 ,713 ,"2,370 ","1,642 ","1,046 ",12 ,111 ,242 ,150 ,"18,943 ",348 ,"1,623 ","5,070 ","2,623 ","4,857 ",85 ,358 ,"1,042 ",490 
05334002," Aachen, Stadt","12,065 ",172 ,949 ,"3,537 ","1,946 ","3,399 ",51 ,250 ,772 ,390 ,"2,649 ",20 ,239 ,817 ,530 ,527 ,2 ,41 ,111 ,68 ,"9,416 ",152 ,710 ,"2,720 ","1,416 ","2,872 ",49 ,209 ,662 ,322 
05334004," Alsdorf, Stadt","2,469 ",35 ,214 ,734 ,435 ,492 ,5 ,29 ,95 ,50 ,634 ,7 ,87 ,254 ,181 ,105 ,2 ,15 ,24 ,16 ,"1,835 ",28 ,128 ,480 ,254 ,388 ,3 ,14 ,71 ,34 
05334008," Baesweiler, Stadt","1,069 ",16 ,109 ,273 ,165 ,241 ,5 ,25 ,30 ,12 ,374 ,9 ,66 ,132 ,96 ,65 ,4 ,18 ,9 ,5 ,695 ,8 ,43 ,141 ,69 ,176 ,1 ,7 ,20 ,6 
05334012," Eschweiler, Stadt","2,827 ",56 ,301 ,841 ,491 ,471 ,10 ,46 ,98 ,43 ,716 ,10 ,83 ,319 ,237 ,83 ,2 ,9 ,20 ,12 ,"2,110 ",45 ,219 ,522 ,254 ,388 ,8 ,37 ,79 ,31 
05334016," Herzogenrath, Stadt","1,828 ",30 ,184 ,519 ,293 ,294 ,3 ,23 ,73 ,31 ,557 ,6 ,66 ,212 ,148 ,69 ,0 ,8 ,22 ,14 ,"1,271 ",24 ,118 ,307 ,145 ,225 ,3 ,14 ,51 ,17 
05334020," Monschau, Stadt",226 ,4 ,20 ,95 ,63 ,20 ,0 ,1 ,5 ,4 ,121 ,3 ,13 ,58 ,41 ,9 ,0 ,1 ,2 ,2 ,105 ,1 ,6 ,38 ,21 ,11 ,0 ,0 ,3 ,2 
05334024," Roetgen, Tor zur Eifel",131 ,2 ,12 ,57 ,43 ,13 ,0 ,1 ,6 ,5 ,79 ,1 ,7 ,40 ,29 ,6 ,0 ,1 ,3 ,2 ,52 ,1 ,5 ,17 ,14 ,6 ,0 ,0 ,3 ,3 
05334028, Simmerath,344 ,6 ,35 ,134 ,88 ,26 ,1 ,1 ,8 ,5 ,181 ,3 ,23 ,85 ,59 ,12 ,0 ,0 ,6 ,4 ,163 ,3 ,13 ,49 ,29 ,14 ,1 ,1 ,2 ,1 
05334032," Stolberg (Rhld.), Kupferstadt","3,152 ",76 ,385 ,880 ,518 ,686 ,18 ,72 ,142 ,72 ,724 ,6 ,85 ,296 ,208 ,115 ,2 ,14 ,32 ,20 ,"2,428 ",70 ,300 ,584 ,310 ,570 ,16 ,58 ,110 ,52 
05334036," Würselen, Stadt","1,288 ",21 ,127 ,370 ,222 ,261 ,5 ,20 ,55 ,29 ,420 ,4 ,45 ,158 ,112 ,54 ,0 ,5 ,13 ,7 ,868 ,17 ,81 ,213 ,110 ,207 ,4 ,15 ,42 ,22 
05358, Düren,"11,105 ",242 ,"1,323 ","3,027 ","1,667 ","1,987 ",48 ,193 ,387 ,174 ,"3,046 ",41 ,446 ,"1,187 ",827 ,310 ,3 ,42 ,74 ,48 ,"8,059 ",201 ,878 ,"1,839 ",840 ,"1,676 ",45 ,151 ,313 ,126 
05358004, Aldenhoven,670 ,15 ,90 ,142 ,79 ,97 ,2 ,10 ,19 ,10 ,175 ,2 ,28 ,56 ,40 ,28 ,0 ,3 ,10 ,6 ,495 ,13 ,62 ,87 ,38 ,69 ,2 ,7 ,9 ,4 
05358008," Düren, Stadt","5,853 ",137 ,707 ,"1,430 ",734 ,"1,420 ",37 ,143 ,263 ,111 ,"1,087 ",16 ,180 ,391 ,270 ,154 ,2 ,29 ,30 ,16 ,"4,766 ",121 ,528 ,"1,039 ",463 ,"1,266 ",35 ,115 ,233 ,95 
05358012," Heimbach, Stadt",126 ,2 ,10 ,48 ,27 ,9 ,1 ,1 ,1 ,0 ,48 ,0 ,6 ,23 ,17 ,2 ,0 ,0 ,0 ,0 ,78 ,1 ,4 ,25 ,11 ,7 ,1 ,1 ,1 ,0 
05358016, Hürtgenwald,146 ,0 ,12 ,54 ,35 ,16 ,0 ,0 ,5 ,4 ,77 ,0 ,8 ,36 ,29 ,6 ,0 ,0 ,3 ,3 ,70 ,0 ,4 ,18 ,6 ,10 ,0 ,0 ,2 ,1 
05358020, Inden,173 ,5 ,23 ,57 ,32 ,13 ,1 ,1 ,5 ,3 ,76 ,2 ,10 ,32 ,21 ,3 ,0 ,0 ,0 ,0 ,97 ,3 ,13 ,24 ,11 ,10 ,1 ,1 ,4 ,3 
05358024," Jülich, Stadt","1,212 ",28 ,146 ,367 ,205 ,198 ,2 ,19 ,40 ,18 ,392 ,5 ,57 ,147 ,104 ,48 ,0 ,3 ,7 ,5 ,821 ,23 ,89 ,220 ,101 ,150 ,2 ,16 ,32 ,13 
05358028, Kreuzau,424 ,8 ,40 ,154 ,93 ,23 ,1 ,2 ,7 ,3 ,187 ,3 ,20 ,90 ,63 ,9 ,0 ,1 ,4 ,3 ,237 ,5 ,20 ,64 ,30 ,14 ,0 ,2 ,2 ,0 
05358032, Langerwehe,355 ,7 ,37 ,108 ,60 ,35 ,1 ,2 ,8 ,5 ,143 ,1 ,17 ,59 ,39 ,10 ,0 ,1 ,3 ,2 ,212 ,5 ,20 ,49 ,21 ,25 ,1 ,1 ,5 ,3 
05358036," Linnich, Stadt",450 ,8 ,62 ,119 ,66 ,38 ,1 ,6 ,5 ,2 ,162 ,2 ,27 ,60 ,42 ,8 ,0 ,2 ,2 ,1 ,287 ,6 ,36 ,59 ,24 ,29 ,1 ,3 ,4 ,1 
05358040, Merzenich,250 ,4 ,27 ,81 ,55 ,21 ,0 ,2 ,3 ,1 ,100 ,2 ,16 ,40 ,26 ,7 ,0 ,0 ,2 ,1 ,150 ,2 ,11 ,41 ,29 ,15 ,0 ,1 ,1 ,0 
05358044," Nideggen, Stadt",234 ,4 ,20 ,86 ,55 ,15 ,0 ,1 ,4 ,3 ,101 ,2 ,12 ,48 ,34 ,5 ,0 ,1 ,2 ,2 ,133 ,2 ,8 ,38 ,21 ,10 ,0 ,0 ,2 ,1 
05358048, Niederzier,457 ,12 ,66 ,127 ,80 ,43 ,1 ,3 ,11 ,6 ,161 ,3 ,28 ,55 ,41 ,12 ,0 ,0 ,5 ,4 ,296 ,9 ,37 ,73 ,39 ,30 ,1 ,2 ,6 ,2 
05358052, Nörvenich,327 ,5 ,32 ,103 ,59 ,34 ,1 ,2 ,11 ,5 ,127 ,2 ,13 ,58 ,43 ,8 ,0 ,0 ,4 ,3 ,201 ,4 ,19 ,46 ,16 ,26 ,1 ,2 ,6 ,2 
05358056, Titz,215 ,3 ,24 ,77 ,46 ,13 ,0 ,0 ,2 ,1 ,112 ,1 ,11 ,48 ,30 ,4 ,0 ,0 ,1 ,0 ,103 ,2 ,13 ,29 ,16 ,9 ,0 ,0 ,2 ,1 
05358060, Vettweiß,212 ,5 ,27 ,73 ,41 ,11 ,0 ,1 ,3 ,2 ,98 ,1 ,13 ,45 ,27 ,6 ,0 ,0 ,1 ,1 ,113 ,4 ,14 ,28 ,13 ,5 ,0 ,0 ,2 ,1 
05362, Rhein-Erft-Kreis,"18,462 ",266 ,"1,756 ","5,825 ","3,674 ","4,409 ",66 ,366 ,"1,022 ",587 ,"5,822 ",47 ,668 ,"2,456 ","1,800 ",785 ,6 ,93 ,190 ,117 ,"12,640 ",219 ,"1,088 ","3,369 ","1,874 ","3,624 ",60 ,274 ,831 ,470 
05362004," Bedburg, Stadt",933 ,14 ,90 ,343 ,216 ,152 ,1 ,14 ,47 ,31 ,317 ,3 ,43 ,140 ,107 ,32 ,0 ,6 ,8 ,6 ,616 ,10 ,46 ,202 ,109 ,120 ,1 ,8 ,38 ,25 
05362008," Bergheim, Stadt","3,346 ",52 ,345 ,949 ,573 ,865 ,14 ,67 ,192 ,107 ,754 ,7 ,91 ,316 ,234 ,123 ,1 ,10 ,29 ,16 ,"2,592 ",45 ,254 ,632 ,339 ,742 ,13 ,57 ,163 ,91 
05362012," Brühl, Stadt","1,841 ",19 ,156 ,577 ,353 ,568 ,10 ,52 ,125 ,67 ,603 ,5 ,69 ,232 ,163 ,112 ,1 ,14 ,21 ,14 ,"1,237 ",15 ,86 ,345 ,190 ,457 ,9 ,37 ,104 ,54 
05362016," Elsdorf, Stadt","1,007 ",18 ,102 ,311 ,196 ,157 ,2 ,11 ,42 ,29 ,311 ,2 ,35 ,130 ,99 ,33 ,0 ,4 ,9 ,6 ,696 ,16 ,68 ,182 ,97 ,124 ,1 ,6 ,33 ,23 
05362020," Erftstadt, Stadt","1,498 ",24 ,153 ,523 ,339 ,221 ,3 ,22 ,50 ,28 ,563 ,4 ,63 ,263 ,192 ,42 ,0 ,5 ,11 ,5 ,935 ,20 ,90 ,260 ,147 ,178 ,3 ,17 ,40 ,23 
05362024," Frechen, Stadt","1,902 ",30 ,174 ,598 ,373 ,498 ,6 ,38 ,126 ,68 ,617 ,5 ,64 ,266 ,198 ,78 ,0 ,8 ,23 ,14 ,"1,285 ",24 ,110 ,331 ,174 ,420 ,6 ,30 ,104 ,55 
05362028," Hürth, Stadt","1,933 ",24 ,175 ,585 ,361 ,419 ,4 ,30 ,91 ,53 ,776 ,4 ,78 ,303 ,206 ,110 ,1 ,13 ,27 ,17 ,"1,157 ",20 ,97 ,282 ,156 ,308 ,3 ,18 ,64 ,36 
05362032," Kerpen, Kolpingstadt","2,874 ",47 ,283 ,886 ,572 ,711 ,11 ,65 ,160 ,89 ,835 ,7 ,103 ,347 ,256 ,104 ,0 ,15 ,22 ,14 ,"2,039 ",40 ,180 ,539 ,316 ,607 ,11 ,50 ,138 ,75 
05362036," Pulheim, Stadt","1,250 ",11 ,108 ,500 ,342 ,237 ,4 ,20 ,64 ,43 ,563 ,2 ,51 ,260 ,193 ,60 ,0 ,5 ,17 ,11 ,687 ,9 ,57 ,240 ,149 ,177 ,4 ,15 ,46 ,33 
05362040," Wesseling, Stadt","1,879 ",27 ,169 ,553 ,349 ,582 ,9 ,46 ,124 ,70 ,483 ,7 ,70 ,196 ,153 ,91 ,1 ,11 ,23 ,14 ,"1,396 ",20 ,98 ,357 ,196 ,491 ,8 ,35 ,101 ,56 
05366, Euskirchen,"6,200 ",103 ,682 ,"2,033 ","1,275 ",720 ,7 ,51 ,169 ,93 ,"2,306 ",29 ,298 ,984 ,702 ,164 ,1 ,11 ,50 ,34 ,"3,894 ",74 ,384 ,"1,049 ",574 ,556 ,7 ,40 ,119 ,59 
05366004," Bad Münstereifel, Stadt",427 ,7 ,48 ,162 ,93 ,29 ,0 ,3 ,8 ,4 ,171 ,1 ,23 ,70 ,43 ,8 ,0 ,1 ,2 ,0 ,256 ,7 ,25 ,92 ,50 ,22 ,0 ,2 ,6 ,4 
05366008, Blankenheim,221 ,4 ,25 ,70 ,44 ,19 ,0 ,1 ,3 ,1 ,94 ,2 ,14 ,40 ,27 ,3 ,0 ,0 ,1 ,0 ,127 ,2 ,11 ,30 ,16 ,16 ,0 ,1 ,2 ,1 
05366012, Dahlem,89 ,2 ,11 ,32 ,17 ,7 ,0 ,0 ,0 ,0 ,47 ,2 ,7 ,18 ,10 ,2 ,0 ,0 ,0 ,0 ,42 ,0 ,4 ,14 ,7 ,5 ,0 ,0 ,0 ,0 
05366016," Euskirchen, Stadt","2,467 ",40 ,271 ,734 ,450 ,384 ,3 ,28 ,90 ,49 ,700 ,6 ,87 ,288 ,207 ,76 ,0 ,6 ,23 ,18 ,"1,767 ",34 ,184 ,447 ,243 ,308 ,2 ,22 ,67 ,31 
05366020, Hellenthal,177 ,3 ,25 ,76 ,43 ,11 ,0 ,0 ,5 ,4 ,94 ,2 ,15 ,45 ,25 ,6 ,0 ,0 ,2 ,2 ,83 ,2 ,10 ,30 ,17 ,5 ,0 ,0 ,3 ,2 
05366024, Kall,330 ,8 ,45 ,106 ,69 ,27 ,0 ,1 ,7 ,3 ,137 ,3 ,22 ,50 ,38 ,8 ,0 ,0 ,2 ,2 ,193 ,5 ,23 ,56 ,31 ,20 ,0 ,1 ,5 ,1 
05366028," Mechernich, Stadt",859 ,14 ,77 ,294 ,200 ,86 ,2 ,6 ,17 ,10 ,336 ,4 ,36 ,153 ,118 ,17 ,0 ,1 ,5 ,4 ,523 ,10 ,41 ,141 ,81 ,69 ,2 ,6 ,13 ,7 
05366032, Nettersheim,143 ,2 ,16 ,62 ,39 ,11 ,0 ,1 ,4 ,3 ,93 ,2 ,11 ,47 ,32 ,3 ,0 ,1 ,1 ,0 ,50 ,1 ,5 ,15 ,7 ,8 ,0 ,0 ,4 ,3 
05366036," Schleiden, Stadt",380 ,8 ,53 ,123 ,72 ,37 ,0 ,2 ,8 ,4 ,151 ,4 ,25 ,60 ,44 ,14 ,0 ,1 ,4 ,1 ,229 ,4 ,28 ,62 ,28 ,23 ,0 ,1 ,4 ,3 
05366040, Weilerswist,510 ,8 ,48 ,172 ,120 ,57 ,1 ,3 ,15 ,9 ,229 ,2 ,25 ,104 ,80 ,14 ,0 ,1 ,6 ,4 ,281 ,6 ,23 ,68 ,40 ,43 ,1 ,2 ,8 ,4 
05366044," Zülpich, Stadt",598 ,7 ,62 ,201 ,130 ,52 ,0 ,6 ,11 ,6 ,256 ,2 ,34 ,109 ,77 ,14 ,0 ,0 ,4 ,2 ,342 ,5 ,28 ,92 ,53 ,38 ,0 ,5 ,7 ,3 
05370, Heinsberg,"9,189 ",202 ,"1,136 ","2,874 ","1,696 ","1,259 ",21 ,117 ,305 ,159 ,"3,503 ",59 ,520 ,"1,353 ",913 ,392 ,6 ,51 ,112 ,71 ,"5,686 ",144 ,616 ,"1,521 ",782 ,867 ,14 ,66 ,193 ,88 
05370004," Erkelenz, Stadt","1,354 ",23 ,156 ,469 ,299 ,152 ,1 ,17 ,38 ,20 ,595 ,9 ,80 ,238 ,170 ,46 ,0 ,7 ,12 ,9 ,759 ,14 ,76 ,230 ,129 ,105 ,1 ,10 ,26 ,11 
05370008, Gangelt,250 ,8 ,35 ,89 ,50 ,42 ,2 ,4 ,12 ,6 ,120 ,3 ,21 ,51 ,35 ,18 ,1 ,2 ,7 ,5 ,130 ,4 ,14 ,38 ,15 ,24 ,1 ,2 ,5 ,1 
05370012," Geilenkirchen, Stadt","1,010 ",21 ,130 ,323 ,188 ,139 ,2 ,13 ,41 ,22 ,374 ,6 ,58 ,142 ,91 ,36 ,0 ,4 ,9 ,6 ,636 ,15 ,72 ,181 ,98 ,102 ,1 ,10 ,32 ,15 
05370016," Heinsberg, Stadt","1,680 ",40 ,224 ,510 ,301 ,246 ,5 ,16 ,63 ,36 ,590 ,8 ,87 ,226 ,151 ,69 ,0 ,5 ,17 ,11 ,"1,091 ",33 ,137 ,285 ,150 ,177 ,4 ,11 ,46 ,25 
05370020," Hückelhoven, Stadt","1,696 ",48 ,235 ,444 ,245 ,315 ,9 ,44 ,38 ,14 ,574 ,17 ,113 ,188 ,124 ,78 ,4 ,23 ,7 ,3 ,"1,122 ",32 ,122 ,256 ,122 ,237 ,5 ,21 ,31 ,11 
05370024, Selfkant,218 ,3 ,23 ,83 ,50 ,56 ,0 ,1 ,26 ,16 ,118 ,0 ,12 ,56 ,40 ,43 ,0 ,1 ,23 ,16 ,100 ,3 ,11 ,26 ,10 ,13 ,0 ,0 ,4 ,0 
05370028," Übach-Palenberg, Stadt","1,262 ",27 ,145 ,350 ,197 ,142 ,1 ,10 ,38 ,20 ,352 ,7 ,62 ,114 ,76 ,34 ,0 ,5 ,11 ,5 ,910 ,20 ,83 ,236 ,121 ,108 ,1 ,5 ,27 ,15 
05370032, Waldfeucht,212 ,5 ,27 ,84 ,52 ,16 ,0 ,1 ,4 ,2 ,115 ,2 ,15 ,52 ,35 ,9 ,0 ,0 ,3 ,2 ,97 ,3 ,12 ,32 ,17 ,7 ,0 ,1 ,0 ,0 
05370036," Wassenberg, Stadt",607 ,14 ,76 ,199 ,120 ,54 ,1 ,4 ,15 ,8 ,275 ,4 ,36 ,108 ,72 ,27 ,0 ,2 ,11 ,7 ,332 ,10 ,39 ,91 ,48 ,27 ,0 ,2 ,4 ,1 
05370040," Wegberg, Stadt",899 ,12 ,85 ,324 ,194 ,97 ,1 ,6 ,30 ,14 ,391 ,3 ,36 ,177 ,121 ,32 ,0 ,2 ,13 ,7 ,509 ,9 ,50 ,147 ,73 ,65 ,1 ,5 ,18 ,8 
05374, Oberbergischer Kreis,"8,623 ",144 ,950 ,"3,070 ","1,990 ","1,382 ",21 ,120 ,359 ,207 ,"3,293 ",40 ,461 ,"1,352 ",978 ,333 ,3 ,44 ,91 ,62 ,"5,330 ",105 ,489 ,"1,718 ","1,012 ","1,048 ",18 ,77 ,268 ,144 
05374004," Bergneustadt, Stadt",862 ,9 ,82 ,314 ,207 ,233 ,3 ,23 ,64 ,36 ,252 ,2 ,36 ,103 ,80 ,47 ,0 ,10 ,11 ,6 ,610 ,7 ,46 ,210 ,127 ,186 ,3 ,13 ,53 ,30 
05374008, Engelskirchen,526 ,7 ,56 ,192 ,124 ,84 ,1 ,8 ,19 ,12 ,231 ,1 ,30 ,99 ,72 ,25 ,0 ,3 ,8 ,6 ,296 ,6 ,26 ,93 ,52 ,59 ,1 ,4 ,11 ,5 
05374012," Gummersbach, Stadt","1,842 ",35 ,205 ,600 ,391 ,348 ,8 ,31 ,81 ,49 ,572 ,6 ,86 ,224 ,166 ,70 ,0 ,6 ,15 ,11 ,"1,270 ",28 ,120 ,377 ,226 ,279 ,7 ,24 ,65 ,38 
05374016," Hückeswagen, Schloss-Stadt",532 ,7 ,55 ,209 ,143 ,55 ,2 ,6 ,18 ,13 ,217 ,1 ,23 ,100 ,76 ,14 ,0 ,1 ,7 ,5 ,315 ,6 ,32 ,109 ,67 ,41 ,1 ,5 ,11 ,8 
